score;completeness;rescuebot_action;rescuebot_location;hxybot123_action;hxybot123_location;world_nr;tick_nr
12;0.375;;(21, 18);RemoveObjectTogether;(21, 18);1;3758
12;0.375;;(21, 18);RemoveObjectTogether;(21, 18);1;3759
12;0.375;;(21, 18);RemoveObjectTogether;(21, 18);1;3760
12;0.375;;(21, 18);RemoveObjectTogether;(21, 18);1;3761
12;0.375;;(21, 18);RemoveObjectTogether;(21, 18);1;3762
12;0.375;;(21, 18);RemoveObjectTogether;(21, 18);1;3763
12;0.375;;(21, 18);RemoveObjectTogether;(21, 18);1;3764
12;0.375;;(21, 18);RemoveObjectTogether;(21, 18);1;3765
12;0.375;;(21, 18);RemoveObjectTogether;(21, 18);1;3766
12;0.375;;(21, 18);RemoveObjectTogether;(21, 18);1;3767
12;0.375;;(21, 18);RemoveObjectTogether;(21, 18);1;3768
12;0.375;;(21, 18);RemoveObjectTogether;(21, 18);1;3769
12;0.375;;(21, 18);RemoveObjectTogether;(21, 18);1;3770
12;0.375;;(21, 18);RemoveObjectTogether;(21, 18);1;3771
12;0.375;;(21, 18);RemoveObjectTogether;(21, 18);1;3772
12;0.375;;(21, 18);RemoveObjectTogether;(21, 18);1;3773
12;0.375;;(21, 18);RemoveObjectTogether;(21, 18);1;3774
12;0.375;;(21, 18);RemoveObjectTogether;(21, 18);1;3775
12;0.375;;(21, 18);RemoveObjectTogether;(21, 18);1;3776
12;0.375;MoveSouth;(21, 18);;(21, 18);1;3777
12;0.375;MoveSouth;(21, 18);;(21, 18);1;3778
12;0.375;MoveSouth;(21, 18);;(21, 18);1;3779
12;0.375;MoveSouth;(21, 18);;(21, 18);1;3780
12;0.375;MoveSouth;(21, 18);;(21, 18);1;3781
12;0.375;MoveSouth;(21, 18);;(21, 18);1;3782
12;0.375;MoveSouth;(21, 18);;(21, 18);1;3783
12;0.375;MoveSouth;(21, 18);;(21, 18);1;3784
12;0.375;MoveSouth;(21, 19);;(21, 18);1;3785
12;0.375;MoveSouthWest;(21, 19);;(21, 18);1;3786
12;0.375;MoveSouthWest;(21, 19);;(21, 18);1;3787
12;0.375;MoveSouthWest;(21, 19);;(21, 18);1;3788
12;0.375;MoveSouthWest;(21, 19);;(21, 18);1;3789
12;0.375;MoveSouthWest;(21, 19);;(21, 18);1;3790
12;0.375;MoveSouthWest;(21, 19);;(21, 18);1;3791
12;0.375;MoveSouthWest;(21, 19);;(21, 18);1;3792
12;0.375;MoveSouthWest;(21, 19);;(21, 18);1;3793
12;0.375;MoveSouthWest;(20, 20);;(21, 18);1;3794
12;0.375;MoveSouthEast;(20, 20);;(21, 18);1;3795
12;0.375;MoveSouthEast;(20, 20);;(21, 18);1;3796
12;0.375;MoveSouthEast;(20, 20);;(21, 18);1;3797
12;0.375;MoveSouthEast;(20, 20);;(21, 18);1;3798
12;0.375;MoveSouthEast;(20, 20);;(21, 18);1;3799
12;0.375;MoveSouthEast;(20, 20);;(21, 18);1;3800
12;0.375;MoveSouthEast;(20, 20);;(21, 18);1;3801
12;0.375;MoveSouthEast;(20, 20);;(21, 18);1;3802
12;0.375;MoveSouthEast;(21, 21);;(21, 18);1;3803
12;0.375;MoveNorthEast;(21, 21);;(21, 18);1;3804
12;0.375;MoveNorthEast;(21, 21);;(21, 18);1;3805
12;0.375;MoveNorthEast;(21, 21);MoveSouth;(21, 19);1;3806
12;0.375;MoveNorthEast;(21, 21);;(21, 19);1;3807
12;0.375;MoveNorthEast;(21, 21);;(21, 19);1;3808
12;0.375;MoveNorthEast;(21, 21);;(21, 19);1;3809
12;0.375;MoveNorthEast;(21, 21);MoveSouth;(21, 20);1;3810
12;0.375;MoveNorthEast;(21, 21);;(21, 20);1;3811
12;0.375;MoveNorthEast;(22, 20);;(21, 20);1;3812
12;0.375;Idle;(22, 20);;(21, 20);1;3813
12;0.375;Idle;(22, 20);;(21, 20);1;3814
12;0.375;Idle;(22, 20);;(21, 20);1;3815
12;0.375;Idle;(22, 20);MoveSouth;(21, 21);1;3816
12;0.375;Idle;(22, 20);;(21, 21);1;3817
12;0.375;Idle;(22, 20);;(21, 21);1;3818
12;0.375;Idle;(22, 20);;(21, 21);1;3819
12;0.375;Idle;(22, 20);;(21, 21);1;3820
12;0.375;Idle;(22, 20);;(21, 21);1;3821
12;0.375;Idle;(22, 20);;(21, 21);1;3822
12;0.375;Idle;(22, 20);MoveEast;(22, 21);1;3823
12;0.375;Idle;(22, 20);;(22, 21);1;3824
12;0.375;Idle;(22, 20);;(22, 21);1;3825
12;0.375;Idle;(22, 20);;(22, 21);1;3826
12;0.375;Idle;(22, 20);;(22, 21);1;3827
12;0.375;Idle;(22, 20);;(22, 21);1;3828
12;0.375;Idle;(22, 20);;(22, 21);1;3829
12;0.375;Idle;(22, 20);MoveWest;(21, 21);1;3830
12;0.375;Idle;(22, 20);;(21, 21);1;3831
12;0.375;Idle;(22, 20);;(21, 21);1;3832
12;0.375;Idle;(22, 20);;(21, 21);1;3833
12;0.375;Idle;(22, 20);;(21, 21);1;3834
12;0.375;Idle;(22, 20);MoveNorth;(21, 20);1;3835
12;0.375;Idle;(22, 20);;(21, 20);1;3836
12;0.375;Idle;(22, 20);;(21, 20);1;3837
12;0.375;Idle;(22, 20);;(21, 20);1;3838
12;0.375;MoveNorthWest;(22, 20);;(21, 20);1;3839
12;0.375;MoveNorthWest;(22, 20);MoveNorth;(21, 19);1;3840
12;0.375;MoveNorthWest;(22, 20);;(21, 19);1;3841
12;0.375;MoveNorthWest;(22, 20);;(21, 19);1;3842
12;0.375;MoveNorthWest;(22, 20);;(21, 19);1;3843
12;0.375;MoveNorthWest;(22, 20);MoveNorth;(21, 18);1;3844
12;0.375;MoveNorthWest;(22, 20);;(21, 18);1;3845
12;0.375;MoveNorthWest;(22, 20);;(21, 18);1;3846
12;0.375;MoveNorthWest;(21, 19);;(21, 18);1;3847
12;0.375;MoveNorthWest;(21, 19);;(21, 18);1;3848
12;0.375;MoveNorthWest;(21, 19);;(21, 18);1;3849
12;0.375;MoveNorthWest;(21, 19);;(21, 18);1;3850
12;0.375;MoveNorthWest;(21, 19);;(21, 18);1;3851
12;0.375;MoveNorthWest;(21, 19);;(21, 18);1;3852
12;0.375;MoveNorthWest;(21, 19);;(21, 18);1;3853
12;0.375;MoveNorthWest;(21, 19);;(21, 18);1;3854
12;0.375;MoveNorthWest;(21, 19);MoveWest;(20, 18);1;3855
12;0.375;MoveNorthWest;(20, 18);;(20, 18);1;3856
12;0.375;MoveWest;(20, 18);;(20, 18);1;3857
12;0.375;MoveWest;(20, 18);;(20, 18);1;3858
12;0.375;MoveWest;(20, 18);;(20, 18);1;3859
12;0.375;MoveWest;(20, 18);;(20, 18);1;3860
12;0.375;MoveWest;(20, 18);;(20, 18);1;3861
12;0.375;MoveWest;(20, 18);;(20, 18);1;3862
12;0.375;MoveWest;(20, 18);;(20, 18);1;3863
12;0.375;MoveWest;(20, 18);;(20, 18);1;3864
12;0.375;MoveWest;(20, 18);;(20, 18);1;3865
12;0.375;MoveWest;(20, 18);;(20, 18);1;3866
12;0.375;MoveWest;(20, 18);;(20, 18);1;3867
12;0.375;MoveWest;(20, 18);;(20, 18);1;3868
12;0.375;MoveWest;(20, 18);;(20, 18);1;3869
12;0.375;MoveWest;(19, 18);;(20, 18);1;3870
12;0.375;MoveWest;(19, 18);;(20, 18);1;3871
12;0.375;MoveWest;(19, 18);;(20, 18);1;3872
12;0.375;MoveWest;(19, 18);;(20, 18);1;3873
12;0.375;MoveWest;(19, 18);;(20, 18);1;3874
12;0.375;MoveWest;(19, 18);;(20, 18);1;3875
12;0.375;MoveWest;(19, 18);;(20, 18);1;3876
12;0.375;MoveWest;(19, 18);;(20, 18);1;3877
12;0.375;MoveWest;(19, 18);;(20, 18);1;3878
12;0.375;MoveWest;(18, 18);;(20, 18);1;3879
12;0.375;MoveWest;(18, 18);;(20, 18);1;3880
12;0.375;MoveWest;(18, 18);;(20, 18);1;3881
12;0.375;MoveWest;(18, 18);;(20, 18);1;3882
12;0.375;MoveWest;(18, 18);;(20, 18);1;3883
12;0.375;MoveWest;(18, 18);;(20, 18);1;3884
12;0.375;MoveWest;(18, 18);;(20, 18);1;3885
12;0.375;MoveWest;(18, 18);;(20, 18);1;3886
12;0.375;MoveWest;(18, 18);MoveWest;(20, 18);1;3887
12;0.375;MoveWest;(17, 18);MoveWest;(20, 18);1;3888
12;0.375;MoveWest;(17, 18);MoveWest;(20, 18);1;3889
12;0.375;MoveWest;(17, 18);MoveWest;(20, 18);1;3890
12;0.375;MoveWest;(17, 18);MoveWest;(20, 18);1;3891
12;0.375;MoveWest;(17, 18);MoveWest;(19, 18);1;3892
12;0.375;MoveWest;(17, 18);MoveWest;(18, 18);1;3893
12;0.375;MoveWest;(17, 18);;(18, 18);1;3894
12;0.375;MoveWest;(17, 18);;(18, 18);1;3895
12;0.375;MoveWest;(17, 18);;(18, 18);1;3896
12;0.375;MoveWest;(16, 18);;(18, 18);1;3897
12;0.375;MoveWest;(16, 18);MoveWest;(17, 18);1;3898
12;0.375;MoveWest;(16, 18);;(17, 18);1;3899
12;0.375;MoveWest;(16, 18);;(17, 18);1;3900
12;0.375;MoveWest;(16, 18);MoveWest;(16, 18);1;3901
12;0.375;MoveWest;(16, 18);;(16, 18);1;3902
12;0.375;MoveWest;(16, 18);;(16, 18);1;3903
12;0.375;MoveWest;(16, 18);;(16, 18);1;3904
12;0.375;MoveWest;(16, 18);MoveWest;(15, 18);1;3905
12;0.375;MoveWest;(15, 18);;(15, 18);1;3906
12;0.375;MoveWest;(15, 18);;(15, 18);1;3907
12;0.375;MoveWest;(15, 18);;(15, 18);1;3908
12;0.375;MoveWest;(15, 18);;(15, 18);1;3909
12;0.375;MoveWest;(15, 18);MoveWest;(14, 18);1;3910
12;0.375;MoveWest;(15, 18);;(14, 18);1;3911
12;0.375;MoveWest;(15, 18);;(14, 18);1;3912
12;0.375;MoveWest;(15, 18);;(14, 18);1;3913
12;0.375;MoveWest;(15, 18);;(14, 18);1;3914
12;0.375;MoveWest;(14, 18);MoveWest;(14, 18);1;3915
12;0.375;MoveWest;(14, 18);MoveWest;(14, 18);1;3916
12;0.375;MoveWest;(14, 18);MoveWest;(14, 18);1;3917
12;0.375;MoveWest;(14, 18);MoveWest;(14, 18);1;3918
12;0.375;MoveWest;(14, 18);MoveWest;(14, 18);1;3919
12;0.375;MoveWest;(14, 18);MoveWest;(13, 18);1;3920
12;0.375;MoveWest;(14, 18);MoveWest;(13, 18);1;3921
12;0.375;MoveWest;(14, 18);MoveWest;(13, 18);1;3922
12;0.375;MoveWest;(14, 18);MoveWest;(13, 18);1;3923
12;0.375;MoveWest;(14, 18);MoveWest;(13, 18);1;3924
12;0.375;MoveWest;(14, 18);MoveWest;(13, 18);1;3925
12;0.375;MoveWest;(14, 18);MoveWest;(12, 18);1;3926
12;0.375;MoveWest;(14, 18);MoveWest;(12, 18);1;3927
12;0.375;MoveWest;(14, 18);MoveWest;(12, 18);1;3928
12;0.375;MoveWest;(13, 18);MoveWest;(12, 18);1;3929
12;0.375;MoveWest;(13, 18);MoveWest;(12, 18);1;3930
12;0.375;MoveWest;(13, 18);MoveWest;(12, 18);1;3931
12;0.375;MoveWest;(13, 18);MoveWest;(11, 18);1;3932
12;0.375;MoveWest;(13, 18);MoveNorth;(11, 18);1;3933
12;0.375;MoveWest;(13, 18);MoveNorth;(11, 18);1;3934
12;0.375;MoveWest;(13, 18);MoveNorth;(11, 18);1;3935
12;0.375;MoveWest;(13, 18);MoveNorth;(11, 18);1;3936
12;0.375;MoveWest;(13, 18);MoveNorth;(11, 18);1;3937
12;0.375;MoveWest;(13, 18);MoveNorth;(11, 17);1;3938
12;0.375;MoveWest;(13, 18);MoveNorth;(11, 17);1;3939
12;0.375;MoveWest;(13, 18);;(11, 17);1;3940
12;0.375;MoveWest;(13, 18);;(11, 17);1;3941
12;0.375;MoveWest;(13, 18);;(11, 17);1;3942
12;0.375;MoveWest;(12, 18);;(11, 17);1;3943
12;0.375;MoveWest;(12, 18);;(11, 17);1;3944
12;0.375;MoveWest;(12, 18);;(11, 17);1;3945
12;0.375;MoveWest;(12, 18);;(11, 17);1;3946
12;0.375;MoveWest;(12, 18);;(11, 17);1;3947
12;0.375;MoveWest;(12, 18);;(11, 17);1;3948
12;0.375;MoveWest;(12, 18);;(11, 17);1;3949
12;0.375;MoveWest;(12, 18);;(11, 17);1;3950
12;0.375;MoveWest;(12, 18);;(11, 17);1;3951
12;0.375;MoveWest;(12, 18);;(11, 17);1;3952
12;0.375;MoveWest;(12, 18);;(11, 17);1;3953
12;0.375;MoveWest;(12, 18);;(11, 17);1;3954
12;0.375;MoveWest;(12, 18);;(11, 17);1;3955
12;0.375;MoveWest;(12, 18);;(11, 17);1;3956
12;0.375;MoveWest;(11, 18);;(11, 17);1;3957
12;0.375;MoveNorthWest;(11, 18);;(11, 17);1;3958
12;0.375;MoveNorthWest;(11, 18);;(11, 17);1;3959
12;0.375;MoveNorthWest;(11, 18);;(11, 17);1;3960
12;0.375;MoveNorthWest;(11, 18);;(11, 17);1;3961
12;0.375;MoveNorthWest;(11, 18);;(11, 17);1;3962
12;0.375;MoveNorthWest;(11, 18);MoveWest;(10, 17);1;3963
12;0.375;MoveNorthWest;(11, 18);;(10, 17);1;3964
12;0.375;MoveNorthWest;(11, 18);;(10, 17);1;3965
12;0.375;MoveNorthWest;(11, 18);;(10, 17);1;3966
12;0.375;MoveNorthWest;(11, 18);;(10, 17);1;3967
12;0.375;MoveNorthWest;(11, 18);;(10, 17);1;3968
12;0.375;MoveNorthWest;(11, 18);;(10, 17);1;3969
12;0.375;MoveNorthWest;(11, 18);;(10, 17);1;3970
12;0.375;MoveNorthWest;(10, 17);;(10, 17);1;3971
12;0.375;MoveWest;(10, 17);;(10, 17);1;3972
12;0.375;MoveWest;(10, 17);;(10, 17);1;3973
12;0.375;MoveWest;(10, 17);;(10, 17);1;3974
12;0.375;MoveWest;(10, 17);;(10, 17);1;3975
12;0.375;MoveWest;(10, 17);;(10, 17);1;3976
12;0.375;MoveWest;(10, 17);;(10, 17);1;3977
12;0.375;MoveWest;(10, 17);;(10, 17);1;3978
12;0.375;MoveWest;(10, 17);;(10, 17);1;3979
12;0.375;MoveWest;(9, 17);;(10, 17);1;3980
12;0.375;;(9, 17);;(10, 17);1;3981
12;0.375;;(9, 17);;(10, 17);1;3982
12;0.375;;(9, 17);;(10, 17);1;3983
12;0.375;;(9, 17);;(10, 17);1;3984
12;0.375;;(9, 17);;(10, 17);1;3985
12;0.375;;(9, 17);;(10, 17);1;3986
12;0.375;;(9, 17);;(10, 17);1;3987
12;0.375;;(9, 17);;(10, 17);1;3988
12;0.375;;(9, 17);;(10, 17);1;3989
12;0.375;;(9, 17);;(10, 17);1;3990
12;0.375;;(9, 17);;(10, 17);1;3991
12;0.375;;(9, 17);;(10, 17);1;3992
12;0.375;;(9, 17);;(10, 17);1;3993
12;0.375;;(9, 17);;(10, 17);1;3994
12;0.375;;(9, 17);;(10, 17);1;3995
12;0.375;;(9, 17);;(10, 17);1;3996
12;0.375;;(9, 17);;(10, 17);1;3997
12;0.375;;(9, 17);;(10, 17);1;3998
12;0.375;;(9, 17);;(10, 17);1;3999
12;0.375;;(9, 17);;(10, 17);1;4000
12;0.375;;(9, 17);;(10, 17);1;4001
12;0.375;;(9, 17);;(10, 17);1;4002
12;0.375;;(9, 17);;(10, 17);1;4003
12;0.375;;(9, 17);;(10, 17);1;4004
12;0.375;;(9, 17);;(10, 17);1;4005
12;0.375;;(9, 17);;(10, 17);1;4006
12;0.375;;(9, 17);;(10, 17);1;4007
12;0.375;;(9, 17);;(10, 17);1;4008
12;0.375;;(9, 17);;(10, 17);1;4009
12;0.375;;(9, 17);;(10, 17);1;4010
12;0.375;;(9, 17);;(10, 17);1;4011
12;0.375;;(9, 17);;(10, 17);1;4012
12;0.375;;(9, 17);;(10, 17);1;4013
12;0.375;;(9, 17);;(10, 17);1;4014
12;0.375;;(9, 17);;(10, 17);1;4015
12;0.375;;(9, 17);;(10, 17);1;4016
12;0.375;;(9, 17);;(10, 17);1;4017
12;0.375;;(9, 17);;(10, 17);1;4018
12;0.375;;(9, 17);;(10, 17);1;4019
12;0.375;;(9, 17);;(10, 17);1;4020
12;0.375;;(9, 17);;(10, 17);1;4021
12;0.375;;(9, 17);;(10, 17);1;4022
12;0.375;;(9, 17);;(10, 17);1;4023
12;0.375;;(9, 17);;(10, 17);1;4024
12;0.375;;(9, 17);;(10, 17);1;4025
12;0.375;;(9, 17);;(10, 17);1;4026
12;0.375;;(9, 17);;(10, 17);1;4027
12;0.375;;(9, 17);;(10, 17);1;4028
12;0.375;;(9, 17);;(10, 17);1;4029
12;0.375;;(9, 17);;(10, 17);1;4030
12;0.375;RemoveObject;(9, 17);;(10, 17);1;4031
12;0.375;RemoveObject;(9, 17);;(10, 17);1;4032
12;0.375;RemoveObject;(9, 17);;(10, 17);1;4033
12;0.375;RemoveObject;(9, 17);;(10, 17);1;4034
12;0.375;RemoveObject;(9, 17);;(10, 17);1;4035
12;0.375;RemoveObject;(9, 17);;(10, 17);1;4036
12;0.375;RemoveObject;(9, 17);;(10, 17);1;4037
12;0.375;RemoveObject;(9, 17);;(10, 17);1;4038
12;0.375;RemoveObject;(9, 17);;(10, 17);1;4039
12;0.375;RemoveObject;(9, 17);;(10, 17);1;4040
12;0.375;RemoveObject;(9, 17);;(10, 17);1;4041
12;0.375;RemoveObject;(9, 17);;(10, 17);1;4042
12;0.375;RemoveObject;(9, 17);MoveWest;(9, 17);1;4043
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4044
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4045
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4046
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4047
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4048
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4049
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4050
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4051
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4052
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4053
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4054
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4055
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4056
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4057
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4058
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4059
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4060
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4061
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4062
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4063
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4064
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4065
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4066
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4067
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4068
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4069
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4070
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4071
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4072
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4073
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4074
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4075
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4076
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4077
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4078
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4079
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4080
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4081
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4082
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4083
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4084
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4085
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4086
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4087
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4088
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4089
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4090
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4091
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4092
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4093
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4094
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4095
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4096
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4097
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4098
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4099
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4100
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4101
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4102
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4103
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4104
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4105
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4106
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4107
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4108
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4109
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4110
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4111
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4112
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4113
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4114
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4115
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4116
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4117
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4118
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4119
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4120
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4121
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4122
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4123
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4124
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4125
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4126
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4127
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4128
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4129
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4130
12;0.375;RemoveObject;(9, 17);;(9, 17);1;4131
12;0.375;MoveNorth;(9, 17);;(9, 17);1;4132
12;0.375;MoveNorth;(9, 17);;(9, 17);1;4133
12;0.375;MoveNorth;(9, 17);;(9, 17);1;4134
12;0.375;MoveNorth;(9, 17);;(9, 17);1;4135
12;0.375;MoveNorth;(9, 17);;(9, 17);1;4136
12;0.375;MoveNorth;(9, 17);;(9, 17);1;4137
12;0.375;MoveNorth;(9, 17);;(9, 17);1;4138
12;0.375;MoveNorth;(9, 17);;(9, 17);1;4139
12;0.375;MoveNorth;(9, 16);;(9, 17);1;4140
12;0.375;MoveNorthWest;(9, 16);;(9, 17);1;4141
12;0.375;MoveNorthWest;(9, 16);;(9, 17);1;4142
12;0.375;MoveNorthWest;(9, 16);;(9, 17);1;4143
12;0.375;MoveNorthWest;(9, 16);;(9, 17);1;4144
12;0.375;MoveNorthWest;(9, 16);;(9, 17);1;4145
12;0.375;MoveNorthWest;(9, 16);;(9, 17);1;4146
12;0.375;MoveNorthWest;(9, 16);;(9, 17);1;4147
12;0.375;MoveNorthWest;(9, 16);;(9, 17);1;4148
12;0.375;MoveNorthWest;(8, 15);;(9, 17);1;4149
12;0.375;MoveNorth;(8, 15);;(9, 17);1;4150
12;0.375;MoveNorth;(8, 15);;(9, 17);1;4151
12;0.375;MoveNorth;(8, 15);;(9, 17);1;4152
12;0.375;MoveNorth;(8, 15);;(9, 17);1;4153
12;0.375;MoveNorth;(8, 15);MoveNorth;(9, 16);1;4154
12;0.375;MoveNorth;(8, 15);;(9, 16);1;4155
12;0.375;MoveNorth;(8, 15);;(9, 16);1;4156
12;0.375;MoveNorth;(8, 15);;(9, 16);1;4157
12;0.375;MoveNorth;(8, 14);MoveNorth;(9, 15);1;4158
12;0.375;MoveSouthEast;(8, 14);;(9, 15);1;4159
12;0.375;MoveSouthEast;(8, 14);MoveNorth;(9, 14);1;4160
12;0.375;MoveSouthEast;(8, 14);;(9, 14);1;4161
12;0.375;MoveSouthEast;(8, 14);;(9, 14);1;4162
12;0.375;MoveSouthEast;(8, 14);;(9, 14);1;4163
12;0.375;MoveSouthEast;(8, 14);;(9, 14);1;4164
12;0.375;MoveSouthEast;(8, 14);;(9, 14);1;4165
12;0.375;MoveSouthEast;(8, 14);MoveSouth;(9, 15);1;4166
12;0.375;MoveSouthEast;(9, 15);;(9, 15);1;4167
12;0.375;MoveNorthEast;(9, 15);;(9, 15);1;4168
12;0.375;MoveNorthEast;(9, 15);;(9, 15);1;4169
12;0.375;MoveNorthEast;(9, 15);MoveEast;(10, 15);1;4170
12;0.375;MoveNorthEast;(9, 15);;(10, 15);1;4171
12;0.375;MoveNorthEast;(9, 15);;(10, 15);1;4172
12;0.375;MoveNorthEast;(9, 15);;(10, 15);1;4173
12;0.375;MoveNorthEast;(9, 15);;(10, 15);1;4174
12;0.375;MoveNorthEast;(9, 15);;(10, 15);1;4175
12;0.375;MoveNorthEast;(10, 14);;(10, 15);1;4176
12;0.375;;(10, 14);;(10, 15);1;4177
12;0.375;;(10, 14);;(10, 15);1;4178
12;0.375;;(10, 14);;(10, 15);1;4179
12;0.375;;(10, 14);;(10, 15);1;4180
12;0.375;;(10, 14);;(10, 15);1;4181
12;0.375;;(10, 14);;(10, 15);1;4182
12;0.375;;(10, 14);;(10, 15);1;4183
12;0.375;;(10, 14);;(10, 15);1;4184
12;0.375;;(10, 14);;(10, 15);1;4185
12;0.375;;(10, 14);;(10, 15);1;4186
12;0.375;;(10, 14);;(10, 15);1;4187
12;0.375;;(10, 14);;(10, 15);1;4188
12;0.375;;(10, 14);;(10, 15);1;4189
12;0.375;;(10, 14);;(10, 15);1;4190
12;0.375;;(10, 14);;(10, 15);1;4191
12;0.375;;(10, 14);;(10, 15);1;4192
12;0.375;;(10, 14);;(10, 15);1;4193
12;0.375;;(10, 14);;(10, 15);1;4194
12;0.375;;(10, 14);;(10, 15);1;4195
12;0.375;;(10, 14);;(10, 15);1;4196
12;0.375;;(10, 14);;(10, 15);1;4197
12;0.375;;(10, 14);;(10, 15);1;4198
12;0.375;;(10, 14);;(10, 15);1;4199
12;0.375;Idle;(10, 14);;(10, 15);1;4200
12;0.375;Idle;(10, 14);;(10, 15);1;4201
12;0.375;Idle;(10, 14);;(10, 15);1;4202
12;0.375;Idle;(10, 14);;(10, 15);1;4203
12;0.375;Idle;(10, 14);;(10, 15);1;4204
12;0.375;Idle;(10, 14);;(10, 15);1;4205
12;0.375;Idle;(10, 14);;(10, 15);1;4206
12;0.375;Idle;(10, 14);;(10, 15);1;4207
12;0.375;Idle;(10, 14);;(10, 15);1;4208
12;0.375;Idle;(10, 14);;(10, 15);1;4209
12;0.375;Idle;(10, 14);;(10, 15);1;4210
12;0.375;Idle;(10, 14);;(10, 15);1;4211
