score;completeness;rescuebot_action;rescuebot_location;albert_action;albert_location;world_nr;tick_nr
6;0.125;Idle;(10, 2);;(9, 3);1;5154
6;0.125;Idle;(10, 2);;(9, 3);1;5155
6;0.125;Idle;(10, 2);;(9, 3);1;5156
6;0.125;Idle;(10, 2);;(9, 3);1;5157
6;0.125;Idle;(10, 2);;(9, 3);1;5158
6;0.125;Idle;(10, 2);;(9, 3);1;5159
6;0.125;Idle;(10, 2);;(9, 3);1;5160
6;0.125;Idle;(10, 2);;(9, 3);1;5161
6;0.125;Idle;(10, 2);;(9, 3);1;5162
6;0.125;Idle;(10, 2);;(9, 3);1;5163
6;0.125;Idle;(10, 2);;(9, 3);1;5164
6;0.125;Idle;(10, 2);;(9, 3);1;5165
6;0.125;Idle;(10, 2);;(9, 3);1;5166
6;0.125;Idle;(10, 2);;(9, 3);1;5167
6;0.125;Idle;(10, 2);;(9, 3);1;5168
6;0.125;MoveSouth;(10, 2);;(9, 3);1;5169
6;0.125;MoveSouth;(10, 2);;(9, 3);1;5170
6;0.125;MoveSouth;(10, 2);;(9, 3);1;5171
6;0.125;MoveSouth;(10, 2);;(9, 3);1;5172
6;0.125;MoveSouth;(10, 2);;(9, 3);1;5173
6;0.125;MoveSouth;(10, 2);;(9, 3);1;5174
6;0.125;MoveSouth;(10, 2);;(9, 3);1;5175
6;0.125;MoveSouth;(10, 2);;(9, 3);1;5176
6;0.125;MoveSouth;(10, 3);;(9, 3);1;5177
6;0.125;;(10, 3);;(9, 3);1;5178
6;0.125;;(10, 3);;(9, 3);1;5179
6;0.125;;(10, 3);;(9, 3);1;5180
6;0.125;;(10, 3);;(9, 3);1;5181
6;0.125;;(10, 3);;(9, 3);1;5182
6;0.125;;(10, 3);;(9, 3);1;5183
6;0.125;;(10, 3);;(9, 3);1;5184
6;0.125;;(10, 3);;(9, 3);1;5185
6;0.125;;(10, 3);;(9, 3);1;5186
6;0.125;;(10, 3);;(9, 3);1;5187
6;0.125;;(10, 3);;(9, 3);1;5188
6;0.125;;(10, 3);;(9, 3);1;5189
6;0.125;;(10, 3);;(9, 3);1;5190
6;0.125;;(10, 3);;(9, 3);1;5191
6;0.125;;(10, 3);;(9, 3);1;5192
6;0.125;;(10, 3);;(9, 3);1;5193
6;0.125;;(10, 3);;(9, 3);1;5194
6;0.125;;(10, 3);;(9, 3);1;5195
6;0.125;;(10, 3);;(9, 3);1;5196
6;0.125;;(10, 3);;(9, 3);1;5197
6;0.125;;(10, 3);;(9, 3);1;5198
6;0.125;;(10, 3);;(9, 3);1;5199
6;0.125;;(10, 3);;(9, 3);1;5200
6;0.125;;(10, 3);;(9, 3);1;5201
6;0.125;;(10, 3);;(9, 3);1;5202
6;0.125;;(10, 3);;(9, 3);1;5203
6;0.125;;(10, 3);;(9, 3);1;5204
6;0.125;;(10, 3);;(9, 3);1;5205
6;0.125;;(10, 3);;(9, 3);1;5206
6;0.125;;(10, 3);;(9, 3);1;5207
6;0.125;;(10, 3);;(9, 3);1;5208
6;0.125;;(10, 3);;(9, 3);1;5209
6;0.125;;(10, 3);;(9, 3);1;5210
6;0.125;;(10, 3);;(9, 3);1;5211
6;0.125;;(10, 3);;(9, 3);1;5212
6;0.125;;(10, 3);;(9, 3);1;5213
6;0.125;;(10, 3);;(9, 3);1;5214
6;0.125;;(10, 3);;(9, 3);1;5215
6;0.125;;(10, 3);;(9, 3);1;5216
6;0.125;;(10, 3);;(9, 3);1;5217
6;0.125;;(10, 3);;(9, 3);1;5218
6;0.125;;(10, 3);;(9, 3);1;5219
6;0.125;;(10, 3);;(9, 3);1;5220
6;0.125;;(10, 3);;(9, 3);1;5221
6;0.125;;(10, 3);;(9, 3);1;5222
6;0.125;;(10, 3);;(9, 3);1;5223
6;0.125;;(10, 3);;(9, 3);1;5224
6;0.125;;(10, 3);;(9, 3);1;5225
6;0.125;;(10, 3);;(9, 3);1;5226
6;0.125;;(10, 3);;(9, 3);1;5227
6;0.125;;(10, 3);;(9, 3);1;5228
6;0.125;;(10, 3);;(9, 3);1;5229
6;0.125;;(10, 3);MoveEast;(10, 3);1;5230
6;0.125;;(10, 3);;(10, 3);1;5231
6;0.125;;(10, 3);;(10, 3);1;5232
6;0.125;;(10, 3);;(10, 3);1;5233
6;0.125;;(10, 3);;(10, 3);1;5234
6;0.125;;(10, 3);;(10, 3);1;5235
6;0.125;;(10, 3);;(10, 3);1;5236
6;0.125;;(10, 3);;(10, 3);1;5237
6;0.125;;(10, 3);;(10, 3);1;5238
6;0.125;;(10, 3);;(10, 3);1;5239
6;0.125;;(10, 3);;(10, 3);1;5240
6;0.125;;(10, 3);;(10, 3);1;5241
6;0.125;;(10, 3);;(10, 3);1;5242
6;0.125;;(10, 3);;(10, 3);1;5243
6;0.125;;(10, 3);;(10, 3);1;5244
6;0.125;;(10, 3);;(10, 3);1;5245
6;0.125;;(10, 3);;(10, 3);1;5246
6;0.125;;(10, 3);;(10, 3);1;5247
6;0.125;;(10, 3);;(10, 3);1;5248
6;0.125;;(10, 3);;(10, 3);1;5249
6;0.125;;(10, 3);;(10, 3);1;5250
6;0.125;;(10, 3);;(10, 3);1;5251
6;0.125;;(10, 3);;(10, 3);1;5252
6;0.125;;(10, 3);;(10, 3);1;5253
6;0.125;;(10, 3);;(10, 3);1;5254
6;0.125;;(10, 3);;(10, 3);1;5255
6;0.125;;(10, 3);;(10, 3);1;5256
6;0.125;;(10, 3);;(10, 3);1;5257
6;0.125;;(10, 3);;(10, 3);1;5258
6;0.125;;(10, 3);;(10, 3);1;5259
6;0.125;;(10, 3);;(10, 3);1;5260
6;0.125;;(10, 3);;(10, 3);1;5261
6;0.125;;(10, 3);;(10, 3);1;5262
6;0.125;;(10, 3);;(10, 3);1;5263
6;0.125;;(10, 3);;(10, 3);1;5264
6;0.125;;(10, 3);;(10, 3);1;5265
6;0.125;;(10, 3);;(10, 3);1;5266
6;0.125;;(10, 3);;(10, 3);1;5267
6;0.125;;(10, 3);;(10, 3);1;5268
6;0.125;;(10, 3);;(10, 3);1;5269
6;0.125;;(10, 3);;(10, 3);1;5270
6;0.125;;(10, 3);;(10, 3);1;5271
6;0.125;;(10, 3);;(10, 3);1;5272
6;0.125;;(10, 3);;(10, 3);1;5273
6;0.125;;(10, 3);;(10, 3);1;5274
6;0.125;;(10, 3);;(10, 3);1;5275
6;0.125;;(10, 3);;(10, 3);1;5276
6;0.125;;(10, 3);;(10, 3);1;5277
6;0.125;;(10, 3);;(10, 3);1;5278
6;0.125;;(10, 3);;(10, 3);1;5279
6;0.125;;(10, 3);;(10, 3);1;5280
6;0.125;;(10, 3);;(10, 3);1;5281
6;0.125;;(10, 3);;(10, 3);1;5282
6;0.125;;(10, 3);;(10, 3);1;5283
6;0.125;;(10, 3);;(10, 3);1;5284
6;0.125;;(10, 3);;(10, 3);1;5285
6;0.125;;(10, 3);;(10, 3);1;5286
6;0.125;;(10, 3);;(10, 3);1;5287
6;0.125;;(10, 3);MoveWest;(9, 3);1;5288
6;0.125;;(10, 3);;(9, 3);1;5289
6;0.125;;(10, 3);;(9, 3);1;5290
6;0.125;;(10, 3);;(9, 3);1;5291
6;0.125;;(10, 3);;(9, 3);1;5292
6;0.125;;(10, 3);;(9, 3);1;5293
6;0.125;;(10, 3);;(9, 3);1;5294
6;0.125;;(10, 3);;(9, 3);1;5295
6;0.125;;(10, 3);;(9, 3);1;5296
6;0.125;;(10, 3);;(9, 3);1;5297
6;0.125;;(10, 3);;(9, 3);1;5298
6;0.125;;(10, 3);;(9, 3);1;5299
6;0.125;;(10, 3);;(9, 3);1;5300
6;0.125;;(10, 3);;(9, 3);1;5301
6;0.125;;(10, 3);;(9, 3);1;5302
6;0.125;;(10, 3);;(9, 3);1;5303
6;0.125;;(10, 3);;(9, 3);1;5304
6;0.125;;(10, 3);;(9, 3);1;5305
6;0.125;;(10, 3);;(9, 3);1;5306
6;0.125;;(10, 3);;(9, 3);1;5307
6;0.125;;(10, 3);;(9, 3);1;5308
6;0.125;;(10, 3);MoveEast;(10, 3);1;5309
6;0.125;;(10, 3);;(10, 3);1;5310
6;0.125;;(10, 3);;(10, 3);1;5311
6;0.125;;(10, 3);;(10, 3);1;5312
6;0.125;;(10, 3);;(10, 3);1;5313
6;0.125;;(10, 3);;(10, 3);1;5314
6;0.125;;(10, 3);;(10, 3);1;5315
6;0.125;;(10, 3);;(10, 3);1;5316
6;0.125;;(10, 3);;(10, 3);1;5317
6;0.125;;(10, 3);CarryObjectTogether;(10, 3);1;5318
6;0.125;;(10, 3);;(10, 3);1;5319
6;0.125;;(10, 3);;(10, 3);1;5320
6;0.125;;(10, 3);;(10, 3);1;5321
6;0.125;;(10, 3);;(10, 3);1;5322
6;0.125;;(10, 3);;(10, 3);1;5323
6;0.125;;(10, 3);;(10, 3);1;5324
6;0.125;;(10, 3);;(10, 3);1;5325
6;0.125;;(10, 3);;(10, 3);1;5326
6;0.125;;(10, 3);;(10, 3);1;5327
6;0.125;;(10, 3);;(10, 3);1;5328
6;0.125;;(10, 3);;(10, 3);1;5329
6;0.125;;(10, 3);;(10, 3);1;5330
6;0.125;;(10, 3);;(10, 3);1;5331
6;0.125;;(10, 3);MoveWest;(9, 3);1;5332
6;0.125;;(10, 3);;(9, 3);1;5333
6;0.125;;(10, 3);;(9, 3);1;5334
6;0.125;;(10, 3);;(9, 3);1;5335
6;0.125;;(10, 3);;(9, 3);1;5336
6;0.125;;(10, 3);;(9, 3);1;5337
6;0.125;;(10, 3);;(9, 3);1;5338
6;0.125;;(10, 3);;(9, 3);1;5339
6;0.125;;(10, 3);;(9, 3);1;5340
6;0.125;;(10, 3);;(9, 3);1;5341
6;0.125;;(10, 3);MoveSouth;(9, 4);1;5342
6;0.125;;(10, 3);;(9, 4);1;5343
6;0.125;;(10, 3);;(9, 4);1;5344
6;0.125;;(10, 3);;(9, 4);1;5345
6;0.125;;(10, 3);MoveSouth;(9, 5);1;5346
6;0.125;;(10, 3);;(9, 5);1;5347
6;0.125;;(10, 3);MoveSouth;(9, 6);1;5348
6;0.125;;(10, 3);;(9, 6);1;5349
6;0.125;;(10, 3);;(9, 6);1;5350
6;0.125;;(10, 3);;(9, 6);1;5351
6;0.125;;(10, 3);;(9, 6);1;5352
6;0.125;;(10, 3);;(9, 6);1;5353
6;0.125;;(10, 3);;(9, 6);1;5354
6;0.125;;(10, 3);;(9, 6);1;5355
6;0.125;;(10, 3);;(9, 6);1;5356
6;0.125;;(10, 3);;(9, 6);1;5357
6;0.125;;(10, 3);;(9, 6);1;5358
6;0.125;;(10, 3);;(9, 6);1;5359
6;0.125;;(10, 3);;(9, 6);1;5360
6;0.125;;(10, 3);;(9, 6);1;5361
6;0.125;;(10, 3);;(9, 6);1;5362
6;0.125;;(10, 3);;(9, 6);1;5363
6;0.125;;(10, 3);;(9, 6);1;5364
6;0.125;;(10, 3);;(9, 6);1;5365
6;0.125;;(10, 3);;(9, 6);1;5366
6;0.125;;(10, 3);;(9, 6);1;5367
6;0.125;;(10, 3);;(9, 6);1;5368
6;0.125;;(10, 3);MoveEast;(10, 6);1;5369
6;0.125;;(10, 3);;(10, 6);1;5370
6;0.125;;(10, 3);;(10, 6);1;5371
6;0.125;;(10, 3);;(10, 6);1;5372
6;0.125;;(10, 3);MoveEast;(10, 6);1;5373
6;0.125;;(10, 3);MoveEast;(10, 6);1;5374
6;0.125;;(10, 3);MoveEast;(10, 6);1;5375
6;0.125;;(10, 3);MoveEast;(10, 6);1;5376
6;0.125;;(10, 3);MoveEast;(10, 6);1;5377
6;0.125;;(10, 3);MoveEast;(11, 6);1;5378
6;0.125;;(10, 3);MoveEast;(11, 6);1;5379
6;0.125;;(10, 3);MoveEast;(11, 6);1;5380
6;0.125;;(10, 3);MoveEast;(11, 6);1;5381
6;0.125;;(10, 3);MoveEast;(11, 6);1;5382
6;0.125;;(10, 3);MoveEast;(11, 6);1;5383
6;0.125;;(10, 3);MoveEast;(12, 6);1;5384
6;0.125;;(10, 3);MoveEast;(12, 6);1;5385
6;0.125;;(10, 3);MoveEast;(12, 6);1;5386
6;0.125;;(10, 3);MoveEast;(12, 6);1;5387
6;0.125;;(10, 3);MoveEast;(12, 6);1;5388
6;0.125;;(10, 3);MoveEast;(12, 6);1;5389
6;0.125;;(10, 3);MoveEast;(13, 6);1;5390
6;0.125;;(10, 3);MoveEast;(14, 6);1;5391
6;0.125;;(10, 3);MoveEast;(15, 6);1;5392
6;0.125;;(10, 3);MoveEast;(16, 6);1;5393
6;0.125;;(10, 3);MoveEast;(17, 6);1;5394
6;0.125;;(10, 3);MoveEast;(18, 6);1;5395
6;0.125;;(10, 3);MoveEast;(19, 6);1;5396
6;0.125;;(10, 3);MoveEast;(19, 6);1;5397
6;0.125;;(10, 3);MoveEast;(19, 6);1;5398
6;0.125;;(10, 3);MoveEast;(19, 6);1;5399
6;0.125;;(10, 3);MoveEast;(19, 6);1;5400
6;0.125;;(10, 3);MoveEast;(19, 6);1;5401
6;0.125;;(10, 3);MoveEast;(20, 6);1;5402
6;0.125;;(10, 3);MoveEast;(21, 6);1;5403
6;0.125;;(10, 3);MoveEast;(22, 6);1;5404
6;0.125;;(10, 3);MoveEast;(23, 6);1;5405
6;0.125;;(10, 3);MoveEast;(23, 6);1;5406
6;0.125;;(10, 3);MoveEast;(23, 6);1;5407
6;0.125;;(10, 3);MoveEast;(23, 6);1;5408
6;0.125;;(10, 3);MoveEast;(23, 6);1;5409
6;0.125;;(10, 3);MoveEast;(23, 6);1;5410
6;0.125;;(10, 3);;(23, 6);1;5411
6;0.125;;(10, 3);MoveEast;(23, 6);1;5412
6;0.125;;(10, 3);;(23, 6);1;5413
6;0.125;;(10, 3);;(23, 6);1;5414
6;0.125;;(10, 3);;(23, 6);1;5415
6;0.125;;(10, 3);;(23, 6);1;5416
6;0.125;;(10, 3);MoveSouth;(23, 7);1;5417
6;0.125;;(10, 3);;(23, 7);1;5418
6;0.125;;(10, 3);;(23, 7);1;5419
6;0.125;;(10, 3);;(23, 7);1;5420
6;0.125;;(10, 3);;(23, 7);1;5421
6;0.125;;(10, 3);;(23, 7);1;5422
6;0.125;;(10, 3);;(23, 7);1;5423
6;0.125;;(10, 3);;(23, 7);1;5424
6;0.125;;(10, 3);;(23, 7);1;5425
6;0.125;;(10, 3);MoveWest;(22, 7);1;5426
6;0.125;;(10, 3);;(22, 7);1;5427
6;0.125;;(10, 3);;(22, 7);1;5428
6;0.125;;(10, 3);;(22, 7);1;5429
6;0.125;;(10, 3);;(22, 7);1;5430
6;0.125;;(10, 3);;(22, 7);1;5431
6;0.125;;(10, 3);;(22, 7);1;5432
6;0.125;;(10, 3);;(22, 7);1;5433
6;0.125;;(10, 3);;(22, 7);1;5434
6;0.125;;(10, 3);;(22, 7);1;5435
6;0.125;;(10, 3);;(22, 7);1;5436
6;0.125;;(10, 3);;(22, 7);1;5437
6;0.125;;(10, 3);;(22, 7);1;5438
6;0.125;;(10, 3);;(22, 7);1;5439
6;0.125;;(10, 3);MoveSouth;(22, 8);1;5440
6;0.125;;(10, 3);;(22, 8);1;5441
6;0.125;;(10, 3);;(22, 8);1;5442
6;0.125;;(10, 3);;(22, 8);1;5443
6;0.125;;(10, 3);;(22, 8);1;5444
6;0.125;;(10, 3);;(22, 8);1;5445
6;0.125;;(10, 3);;(22, 8);1;5446
6;0.125;;(10, 3);;(22, 8);1;5447
6;0.125;;(10, 3);;(22, 8);1;5448
6;0.125;;(10, 3);;(22, 8);1;5449
6;0.125;;(10, 3);;(22, 8);1;5450
6;0.125;;(10, 3);;(22, 8);1;5451
6;0.125;;(10, 3);;(22, 8);1;5452
6;0.125;;(10, 3);;(22, 8);1;5453
6;0.125;;(10, 3);;(22, 8);1;5454
6;0.125;;(10, 3);;(22, 8);1;5455
6;0.125;;(10, 3);;(22, 8);1;5456
6;0.125;;(10, 3);MoveEast;(23, 8);1;5457
6;0.125;;(10, 3);;(23, 8);1;5458
6;0.125;;(10, 3);;(23, 8);1;5459
6;0.125;;(10, 3);;(23, 8);1;5460
6;0.125;;(10, 3);;(23, 8);1;5461
6;0.125;;(10, 3);;(23, 8);1;5462
6;0.125;;(10, 3);;(23, 8);1;5463
6;0.125;;(10, 3);;(23, 8);1;5464
6;0.125;;(10, 3);;(23, 8);1;5465
6;0.125;;(10, 3);;(23, 8);1;5466
6;0.125;;(10, 3);;(23, 8);1;5467
6;0.125;;(10, 3);;(23, 8);1;5468
6;0.125;;(10, 3);;(23, 8);1;5469
6;0.125;;(10, 3);;(23, 8);1;5470
6;0.125;;(10, 3);;(23, 8);1;5471
6;0.125;;(10, 3);;(23, 8);1;5472
6;0.125;;(10, 3);;(23, 8);1;5473
6;0.125;;(10, 3);;(23, 8);1;5474
6;0.125;;(10, 3);;(23, 8);1;5475
6;0.125;;(10, 3);;(23, 8);1;5476
6;0.125;;(10, 3);;(23, 8);1;5477
6;0.125;;(10, 3);;(23, 8);1;5478
6;0.125;;(10, 3);;(23, 8);1;5479
6;0.125;;(10, 3);;(23, 8);1;5480
6;0.125;;(10, 3);;(23, 8);1;5481
6;0.125;;(10, 3);;(23, 8);1;5482
6;0.125;;(10, 3);;(23, 8);1;5483
6;0.125;;(10, 3);;(23, 8);1;5484
6;0.125;;(10, 3);;(23, 8);1;5485
6;0.125;;(10, 3);;(23, 8);1;5486
6;0.125;;(10, 3);;(23, 8);1;5487
6;0.125;;(10, 3);;(23, 8);1;5488
6;0.125;;(10, 3);;(23, 8);1;5489
6;0.125;;(10, 3);;(23, 8);1;5490
6;0.125;;(10, 3);;(23, 8);1;5491
6;0.125;;(10, 3);;(23, 8);1;5492
6;0.125;;(10, 3);;(23, 8);1;5493
6;0.125;;(10, 3);;(23, 8);1;5494
6;0.125;;(10, 3);;(23, 8);1;5495
6;0.125;;(10, 3);;(23, 8);1;5496
6;0.125;;(10, 3);;(23, 8);1;5497
6;0.125;;(10, 3);;(23, 8);1;5498
12;0.25;;(23, 8);DropObjectTogether;(23, 8);1;5499
12;0.25;MoveWest;(23, 8);;(23, 8);1;5500
12;0.25;MoveWest;(23, 8);;(23, 8);1;5501
12;0.25;MoveWest;(23, 8);;(23, 8);1;5502
12;0.25;MoveWest;(23, 8);;(23, 8);1;5503
12;0.25;MoveWest;(23, 8);;(23, 8);1;5504
12;0.25;MoveWest;(23, 8);;(23, 8);1;5505
12;0.25;MoveWest;(23, 8);;(23, 8);1;5506
12;0.25;MoveWest;(23, 8);;(23, 8);1;5507
12;0.25;MoveWest;(22, 8);MoveWest;(22, 8);1;5508
12;0.25;MoveWest;(22, 8);;(22, 8);1;5509
12;0.25;MoveWest;(22, 8);;(22, 8);1;5510
12;0.25;MoveWest;(22, 8);;(22, 8);1;5511
12;0.25;MoveWest;(22, 8);;(22, 8);1;5512
12;0.25;MoveWest;(22, 8);;(22, 8);1;5513
12;0.25;MoveWest;(22, 8);;(22, 8);1;5514
12;0.25;MoveWest;(22, 8);;(22, 8);1;5515
12;0.25;MoveWest;(22, 8);;(22, 8);1;5516
12;0.25;MoveWest;(21, 8);;(22, 8);1;5517
12;0.25;MoveWest;(21, 8);;(22, 8);1;5518
12;0.25;MoveWest;(21, 8);MoveWest;(21, 8);1;5519
12;0.25;MoveWest;(21, 8);;(21, 8);1;5520
12;0.25;MoveWest;(21, 8);;(21, 8);1;5521
12;0.25;MoveWest;(21, 8);;(21, 8);1;5522
12;0.25;MoveWest;(21, 8);;(21, 8);1;5523
12;0.25;MoveWest;(21, 8);;(21, 8);1;5524
12;0.25;MoveWest;(21, 8);;(21, 8);1;5525
12;0.25;MoveWest;(20, 8);;(21, 8);1;5526
12;0.25;MoveWest;(20, 8);;(21, 8);1;5527
12;0.25;MoveWest;(20, 8);;(21, 8);1;5528
12;0.25;MoveWest;(20, 8);;(21, 8);1;5529
12;0.25;MoveWest;(20, 8);;(21, 8);1;5530
12;0.25;MoveWest;(20, 8);;(21, 8);1;5531
12;0.25;MoveWest;(20, 8);;(21, 8);1;5532
12;0.25;MoveWest;(20, 8);MoveWest;(20, 8);1;5533
12;0.25;MoveWest;(20, 8);;(20, 8);1;5534
12;0.25;MoveWest;(19, 8);;(20, 8);1;5535
12;0.25;MoveNorthWest;(19, 8);;(20, 8);1;5536
12;0.25;MoveNorthWest;(19, 8);;(20, 8);1;5537
12;0.25;MoveNorthWest;(19, 8);;(20, 8);1;5538
12;0.25;MoveNorthWest;(19, 8);;(20, 8);1;5539
12;0.25;MoveNorthWest;(19, 8);;(20, 8);1;5540
12;0.25;MoveNorthWest;(19, 8);MoveWest;(19, 8);1;5541
12;0.25;MoveNorthWest;(19, 8);;(19, 8);1;5542
12;0.25;MoveNorthWest;(19, 8);;(19, 8);1;5543
12;0.25;MoveNorthWest;(19, 8);;(19, 8);1;5544
12;0.25;MoveNorthWest;(19, 8);;(19, 8);1;5545
12;0.25;MoveNorthWest;(19, 8);;(19, 8);1;5546
12;0.25;MoveNorthWest;(19, 8);;(19, 8);1;5547
12;0.25;MoveNorthWest;(19, 8);;(19, 8);1;5548
12;0.25;MoveNorthWest;(18, 7);;(19, 8);1;5549
12;0.25;MoveNorthWest;(18, 7);;(19, 8);1;5550
12;0.25;MoveNorthWest;(18, 7);;(19, 8);1;5551
12;0.25;MoveNorthWest;(18, 7);MoveNorth;(19, 8);1;5552
12;0.25;MoveNorthWest;(18, 7);MoveNorth;(19, 8);1;5553
12;0.25;MoveNorthWest;(18, 7);MoveNorth;(19, 8);1;5554
12;0.25;MoveNorthWest;(18, 7);MoveNorth;(19, 8);1;5555
12;0.25;MoveNorthWest;(18, 7);MoveNorth;(19, 8);1;5556
12;0.25;MoveNorthWest;(18, 7);MoveNorth;(19, 7);1;5557
12;0.25;MoveNorthWest;(17, 6);MoveNorth;(19, 7);1;5558
12;0.25;MoveWest;(17, 6);MoveNorth;(19, 7);1;5559
12;0.25;MoveWest;(17, 6);MoveNorth;(19, 7);1;5560
12;0.25;MoveWest;(17, 6);MoveNorth;(19, 7);1;5561
12;0.25;MoveWest;(17, 6);MoveNorth;(19, 7);1;5562
12;0.25;MoveWest;(17, 6);MoveNorth;(19, 6);1;5563
12;0.25;MoveWest;(17, 6);;(19, 6);1;5564
12;0.25;MoveWest;(17, 6);;(19, 6);1;5565
12;0.25;MoveWest;(17, 6);MoveNorth;(19, 6);1;5566
12;0.25;MoveWest;(16, 6);MoveNorth;(19, 6);1;5567
12;0.25;MoveWest;(16, 6);MoveNorth;(19, 6);1;5568
12;0.25;MoveWest;(16, 6);MoveNorth;(19, 6);1;5569
12;0.25;MoveWest;(16, 6);MoveNorth;(19, 6);1;5570
12;0.25;MoveWest;(16, 6);MoveNorth;(19, 5);1;5571
12;0.25;MoveWest;(16, 6);;(19, 5);1;5572
12;0.25;MoveWest;(16, 6);MoveNorth;(19, 5);1;5573
12;0.25;MoveWest;(16, 6);MoveNorth;(19, 5);1;5574
12;0.25;MoveWest;(16, 6);MoveNorth;(19, 5);1;5575
12;0.25;MoveWest;(15, 6);MoveNorth;(19, 5);1;5576
12;0.25;MoveWest;(15, 6);MoveNorth;(19, 5);1;5577
12;0.25;MoveWest;(15, 6);MoveNorth;(19, 5);1;5578
12;0.25;MoveWest;(15, 6);;(19, 5);1;5579
12;0.25;MoveWest;(15, 6);MoveWest;(19, 5);1;5580
12;0.25;MoveWest;(15, 6);MoveWest;(19, 5);1;5581
12;0.25;MoveWest;(15, 6);MoveWest;(19, 5);1;5582
12;0.25;MoveWest;(15, 6);MoveWest;(19, 5);1;5583
12;0.25;MoveWest;(15, 6);MoveWest;(19, 5);1;5584
12;0.25;MoveWest;(14, 6);MoveWest;(18, 5);1;5585
12;0.25;MoveWest;(14, 6);MoveWest;(17, 5);1;5586
12;0.25;MoveWest;(14, 6);MoveWest;(16, 5);1;5587
12;0.25;MoveWest;(14, 6);MoveWest;(15, 5);1;5588
12;0.25;MoveWest;(14, 6);MoveWest;(14, 5);1;5589
12;0.25;MoveWest;(14, 6);MoveWest;(13, 5);1;5590
12;0.25;MoveWest;(14, 6);MoveWest;(12, 5);1;5591
12;0.25;MoveWest;(14, 6);MoveWest;(11, 5);1;5592
12;0.25;MoveWest;(14, 6);MoveWest;(10, 5);1;5593
12;0.25;MoveWest;(13, 6);MoveWest;(10, 5);1;5594
12;0.25;MoveWest;(13, 6);MoveWest;(10, 5);1;5595
12;0.25;MoveWest;(13, 6);MoveWest;(10, 5);1;5596
12;0.25;MoveWest;(13, 6);MoveWest;(10, 5);1;5597
12;0.25;MoveWest;(13, 6);MoveWest;(10, 5);1;5598
12;0.25;MoveWest;(13, 6);MoveWest;(9, 5);1;5599
12;0.25;MoveWest;(13, 6);MoveWest;(8, 5);1;5600
12;0.25;MoveWest;(13, 6);;(8, 5);1;5601
12;0.25;MoveWest;(13, 6);;(8, 5);1;5602
12;0.25;MoveWest;(12, 6);;(8, 5);1;5603
12;0.25;MoveWest;(12, 6);;(8, 5);1;5604
12;0.25;MoveWest;(12, 6);MoveWest;(8, 5);1;5605
12;0.25;MoveWest;(12, 6);MoveWest;(8, 5);1;5606
12;0.25;MoveWest;(12, 6);MoveWest;(8, 5);1;5607
12;0.25;MoveWest;(12, 6);MoveWest;(8, 5);1;5608
12;0.25;MoveWest;(12, 6);MoveWest;(8, 5);1;5609
12;0.25;MoveWest;(12, 6);MoveWest;(7, 5);1;5610
12;0.25;MoveWest;(12, 6);MoveWest;(7, 5);1;5611
12;0.25;MoveWest;(12, 6);MoveWest;(7, 5);1;5612
12;0.25;MoveWest;(12, 6);MoveWest;(7, 5);1;5613
12;0.25;MoveWest;(12, 6);MoveWest;(7, 5);1;5614
12;0.25;MoveWest;(12, 6);MoveWest;(7, 5);1;5615
12;0.25;MoveWest;(12, 6);MoveWest;(6, 5);1;5616
12;0.25;MoveWest;(11, 6);MoveWest;(6, 5);1;5617
12;0.25;MoveWest;(11, 6);MoveWest;(6, 5);1;5618
12;0.25;MoveWest;(11, 6);MoveWest;(6, 5);1;5619
12;0.25;MoveWest;(11, 6);MoveWest;(6, 5);1;5620
12;0.25;MoveWest;(11, 6);MoveWest;(6, 5);1;5621
12;0.25;MoveWest;(11, 6);MoveWest;(5, 5);1;5622
12;0.25;MoveWest;(11, 6);MoveWest;(4, 5);1;5623
12;0.25;MoveWest;(11, 6);;(4, 5);1;5624
12;0.25;MoveWest;(11, 6);;(4, 5);1;5625
12;0.25;MoveWest;(11, 6);;(4, 5);1;5626
12;0.25;MoveWest;(11, 6);MoveWest;(3, 5);1;5627
12;0.25;MoveWest;(11, 6);;(3, 5);1;5628
12;0.25;MoveWest;(11, 6);;(3, 5);1;5629
12;0.25;MoveWest;(11, 6);;(3, 5);1;5630
12;0.25;MoveWest;(10, 6);;(3, 5);1;5631
12;0.25;MoveWest;(10, 6);;(3, 5);1;5632
12;0.25;MoveWest;(10, 6);;(3, 5);1;5633
12;0.25;MoveWest;(10, 6);;(3, 5);1;5634
12;0.25;MoveWest;(10, 6);;(3, 5);1;5635
12;0.25;MoveWest;(10, 6);;(3, 5);1;5636
12;0.25;MoveWest;(10, 6);;(3, 5);1;5637
12;0.25;MoveWest;(10, 6);;(3, 5);1;5638
12;0.25;MoveWest;(10, 6);;(3, 5);1;5639
12;0.25;MoveWest;(10, 6);;(3, 5);1;5640
12;0.25;MoveWest;(10, 6);;(3, 5);1;5641
12;0.25;MoveWest;(10, 6);;(3, 5);1;5642
12;0.25;MoveWest;(10, 6);;(3, 5);1;5643
12;0.25;MoveWest;(10, 6);;(3, 5);1;5644
12;0.25;MoveWest;(9, 6);;(3, 5);1;5645
12;0.25;MoveWest;(9, 6);;(3, 5);1;5646
12;0.25;MoveWest;(9, 6);;(3, 5);1;5647
12;0.25;MoveWest;(9, 6);;(3, 5);1;5648
