score;completeness;rescuebot_action;rescuebot_location;caiwocaonima_action;caiwocaonima_location;world_nr;tick_nr
30;0.75;;(3, 5);;(5, 17);1;5311
30;0.75;;(3, 5);;(5, 17);1;5312
30;0.75;;(3, 5);;(5, 17);1;5313
30;0.75;;(3, 5);;(5, 17);1;5314
30;0.75;;(3, 5);;(5, 17);1;5315
30;0.75;;(3, 5);;(5, 17);1;5316
30;0.75;;(3, 5);;(5, 17);1;5317
30;0.75;;(3, 5);;(5, 17);1;5318
30;0.75;;(3, 5);;(5, 17);1;5319
30;0.75;;(3, 5);;(5, 17);1;5320
30;0.75;;(3, 5);;(5, 17);1;5321
30;0.75;;(3, 5);;(5, 17);1;5322
30;0.75;;(3, 5);;(5, 17);1;5323
30;0.75;;(3, 5);;(5, 17);1;5324
30;0.75;;(3, 5);;(5, 17);1;5325
30;0.75;;(3, 5);MoveEast;(5, 17);1;5326
30;0.75;;(3, 5);MoveEast;(5, 17);1;5327
30;0.75;;(3, 5);MoveEast;(5, 17);1;5328
30;0.75;;(3, 5);MoveEast;(5, 17);1;5329
30;0.75;;(3, 5);MoveEast;(5, 17);1;5330
30;0.75;;(3, 5);MoveEast;(6, 17);1;5331
30;0.75;;(3, 5);MoveNorth;(6, 17);1;5332
30;0.75;;(3, 5);MoveNorth;(6, 17);1;5333
30;0.75;;(3, 5);MoveNorth;(6, 17);1;5334
30;0.75;;(3, 5);MoveNorth;(6, 17);1;5335
30;0.75;;(3, 5);MoveNorth;(6, 17);1;5336
30;0.75;;(3, 5);MoveNorth;(6, 16);1;5337
30;0.75;;(3, 5);MoveNorth;(6, 16);1;5338
30;0.75;;(3, 5);MoveNorth;(6, 16);1;5339
30;0.75;;(3, 5);MoveNorth;(6, 16);1;5340
30;0.75;;(3, 5);MoveNorth;(6, 16);1;5341
30;0.75;;(3, 5);MoveNorth;(6, 16);1;5342
30;0.75;;(3, 5);MoveNorth;(6, 15);1;5343
30;0.75;;(3, 5);MoveNorth;(6, 15);1;5344
30;0.75;;(3, 5);MoveNorth;(6, 15);1;5345
30;0.75;;(3, 5);MoveNorth;(6, 15);1;5346
30;0.75;;(3, 5);MoveNorth;(6, 15);1;5347
30;0.75;;(3, 5);MoveNorth;(6, 15);1;5348
30;0.75;;(3, 5);MoveNorth;(6, 14);1;5349
30;0.75;;(3, 5);MoveNorth;(6, 14);1;5350
30;0.75;;(3, 5);MoveNorth;(6, 14);1;5351
30;0.75;;(3, 5);MoveNorth;(6, 14);1;5352
30;0.75;;(3, 5);MoveNorth;(6, 14);1;5353
30;0.75;;(3, 5);MoveNorth;(6, 14);1;5354
30;0.75;;(3, 5);MoveNorth;(6, 13);1;5355
30;0.75;;(3, 5);MoveNorth;(6, 13);1;5356
30;0.75;;(3, 5);MoveNorth;(6, 13);1;5357
30;0.75;;(3, 5);MoveNorth;(6, 13);1;5358
30;0.75;;(3, 5);MoveNorth;(6, 13);1;5359
30;0.75;;(3, 5);MoveNorth;(6, 13);1;5360
30;0.75;;(3, 5);MoveNorth;(6, 12);1;5361
30;0.75;;(3, 5);MoveNorth;(6, 12);1;5362
30;0.75;;(3, 5);MoveNorth;(6, 12);1;5363
30;0.75;;(3, 5);MoveNorth;(6, 12);1;5364
30;0.75;;(3, 5);MoveNorth;(6, 12);1;5365
30;0.75;;(3, 5);MoveNorth;(6, 12);1;5366
30;0.75;;(3, 5);MoveNorth;(6, 11);1;5367
30;0.75;;(3, 5);MoveNorth;(6, 10);1;5368
30;0.75;;(3, 5);MoveNorth;(6, 9);1;5369
30;0.75;;(3, 5);;(6, 9);1;5370
30;0.75;;(3, 5);MoveNorth;(6, 8);1;5371
30;0.75;;(3, 5);;(6, 8);1;5372
30;0.75;;(3, 5);MoveNorth;(6, 7);1;5373
30;0.75;;(3, 5);;(6, 7);1;5374
30;0.75;;(3, 5);MoveNorth;(6, 6);1;5375
30;0.75;;(3, 5);;(6, 6);1;5376
30;0.75;;(3, 5);;(6, 6);1;5377
30;0.75;;(3, 5);;(6, 6);1;5378
30;0.75;;(3, 5);;(6, 6);1;5379
30;0.75;;(3, 5);;(6, 6);1;5380
30;0.75;;(3, 5);;(6, 6);1;5381
30;0.75;;(3, 5);;(6, 6);1;5382
30;0.75;;(3, 5);MoveWest;(5, 6);1;5383
30;0.75;;(3, 5);;(5, 6);1;5384
30;0.75;;(3, 5);;(5, 6);1;5385
30;0.75;;(3, 5);;(5, 6);1;5386
30;0.75;;(3, 5);;(5, 6);1;5387
30;0.75;;(3, 5);MoveNorth;(5, 5);1;5388
30;0.75;;(3, 5);;(5, 5);1;5389
30;0.75;;(3, 5);;(5, 5);1;5390
30;0.75;;(3, 5);;(5, 5);1;5391
30;0.75;;(3, 5);;(5, 5);1;5392
30;0.75;;(3, 5);;(5, 5);1;5393
30;0.75;;(3, 5);;(5, 5);1;5394
30;0.75;;(3, 5);;(5, 5);1;5395
30;0.75;;(3, 5);;(5, 5);1;5396
30;0.75;;(3, 5);;(5, 5);1;5397
30;0.75;;(3, 5);MoveWest;(4, 5);1;5398
30;0.75;;(3, 5);;(4, 5);1;5399
30;0.75;;(3, 5);;(4, 5);1;5400
30;0.75;;(3, 5);;(4, 5);1;5401
30;0.75;;(3, 5);;(4, 5);1;5402
30;0.75;;(3, 5);;(4, 5);1;5403
30;0.75;;(3, 5);MoveWest;(3, 5);1;5404
30;0.75;;(3, 5);;(3, 5);1;5405
30;0.75;;(3, 5);;(3, 5);1;5406
30;0.75;;(3, 5);;(3, 5);1;5407
30;0.75;;(3, 5);;(3, 5);1;5408
30;0.75;;(3, 5);;(3, 5);1;5409
30;0.75;;(3, 5);;(3, 5);1;5410
30;0.75;;(3, 5);;(3, 5);1;5411
30;0.75;;(3, 5);;(3, 5);1;5412
30;0.75;;(3, 5);;(3, 5);1;5413
30;0.75;;(3, 5);;(3, 5);1;5414
30;0.75;;(3, 5);;(3, 5);1;5415
30;0.75;;(3, 5);;(3, 5);1;5416
30;0.75;;(3, 5);;(3, 5);1;5417
30;0.75;;(3, 5);;(3, 5);1;5418
30;0.75;;(3, 5);;(3, 5);1;5419
30;0.75;;(3, 5);;(3, 5);1;5420
30;0.75;;(3, 5);;(3, 5);1;5421
30;0.75;;(3, 5);;(3, 5);1;5422
30;0.75;;(3, 5);;(3, 5);1;5423
30;0.75;;(3, 5);;(3, 5);1;5424
30;0.75;;(3, 5);;(3, 5);1;5425
30;0.75;;(3, 5);;(3, 5);1;5426
30;0.75;;(3, 5);;(3, 5);1;5427
30;0.75;;(3, 5);;(3, 5);1;5428
30;0.75;;(3, 5);;(3, 5);1;5429
30;0.75;;(3, 5);;(3, 5);1;5430
30;0.75;;(3, 5);;(3, 5);1;5431
30;0.75;;(3, 5);;(3, 5);1;5432
30;0.75;;(3, 5);;(3, 5);1;5433
30;0.75;;(3, 5);;(3, 5);1;5434
30;0.75;;(3, 5);;(3, 5);1;5435
30;0.75;;(3, 5);;(3, 5);1;5436
30;0.75;;(3, 5);;(3, 5);1;5437
30;0.75;;(3, 5);;(3, 5);1;5438
30;0.75;;(3, 5);;(3, 5);1;5439
30;0.75;;(3, 5);;(3, 5);1;5440
30;0.75;;(3, 5);;(3, 5);1;5441
30;0.75;;(3, 5);;(3, 5);1;5442
30;0.75;;(3, 5);;(3, 5);1;5443
30;0.75;;(3, 5);;(3, 5);1;5444
30;0.75;;(3, 5);;(3, 5);1;5445
30;0.75;;(3, 5);;(3, 5);1;5446
30;0.75;;(3, 5);;(3, 5);1;5447
30;0.75;;(3, 5);;(3, 5);1;5448
30;0.75;;(3, 5);;(3, 5);1;5449
30;0.75;;(3, 5);;(3, 5);1;5450
30;0.75;;(3, 5);;(3, 5);1;5451
30;0.75;;(3, 5);;(3, 5);1;5452
30;0.75;;(3, 5);;(3, 5);1;5453
30;0.75;;(3, 5);;(3, 5);1;5454
30;0.75;;(3, 5);;(3, 5);1;5455
30;0.75;;(3, 5);;(3, 5);1;5456
30;0.75;;(3, 5);;(3, 5);1;5457
30;0.75;;(3, 5);;(3, 5);1;5458
30;0.75;;(3, 5);;(3, 5);1;5459
30;0.75;;(3, 5);;(3, 5);1;5460
30;0.75;;(3, 5);;(3, 5);1;5461
30;0.75;;(3, 5);;(3, 5);1;5462
30;0.75;;(3, 5);;(3, 5);1;5463
30;0.75;;(3, 5);;(3, 5);1;5464
30;0.75;;(3, 5);;(3, 5);1;5465
30;0.75;;(3, 5);;(3, 5);1;5466
30;0.75;;(3, 5);;(3, 5);1;5467
30;0.75;;(3, 5);;(3, 5);1;5468
30;0.75;;(3, 5);;(3, 5);1;5469
30;0.75;;(3, 5);;(3, 5);1;5470
30;0.75;;(3, 5);;(3, 5);1;5471
30;0.75;;(3, 5);;(3, 5);1;5472
30;0.75;;(3, 5);;(3, 5);1;5473
30;0.75;;(3, 5);;(3, 5);1;5474
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5475
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5476
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5477
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5478
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5479
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5480
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5481
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5482
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5483
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5484
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5485
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5486
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5487
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5488
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5489
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5490
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5491
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5492
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5493
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5494
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5495
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5496
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5497
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5498
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5499
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5500
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5501
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5502
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5503
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5504
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5505
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5506
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5507
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5508
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5509
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5510
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5511
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5512
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5513
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5514
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5515
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5516
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5517
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5518
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5519
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5520
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5521
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5522
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5523
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5524
30;0.75;;(3, 5);RemoveObjectTogether;(3, 5);1;5525
30;0.75;MoveSouthEast;(3, 5);;(3, 5);1;5526
30;0.75;MoveSouthEast;(3, 5);;(3, 5);1;5527
30;0.75;MoveSouthEast;(3, 5);;(3, 5);1;5528
30;0.75;MoveSouthEast;(3, 5);;(3, 5);1;5529
30;0.75;MoveSouthEast;(3, 5);;(3, 5);1;5530
30;0.75;MoveSouthEast;(3, 5);;(3, 5);1;5531
30;0.75;MoveSouthEast;(3, 5);;(3, 5);1;5532
30;0.75;MoveSouthEast;(3, 5);;(3, 5);1;5533
30;0.75;MoveSouthEast;(4, 6);;(3, 5);1;5534
30;0.75;MoveEast;(4, 6);;(3, 5);1;5535
30;0.75;MoveEast;(4, 6);;(3, 5);1;5536
30;0.75;MoveEast;(4, 6);;(3, 5);1;5537
30;0.75;MoveEast;(4, 6);;(3, 5);1;5538
30;0.75;MoveEast;(4, 6);;(3, 5);1;5539
30;0.75;MoveEast;(4, 6);;(3, 5);1;5540
30;0.75;MoveEast;(4, 6);;(3, 5);1;5541
30;0.75;MoveEast;(4, 6);;(3, 5);1;5542
30;0.75;MoveEast;(5, 6);;(3, 5);1;5543
30;0.75;MoveSouthEast;(5, 6);;(3, 5);1;5544
30;0.75;MoveSouthEast;(5, 6);;(3, 5);1;5545
30;0.75;MoveSouthEast;(5, 6);;(3, 5);1;5546
30;0.75;MoveSouthEast;(5, 6);;(3, 5);1;5547
30;0.75;MoveSouthEast;(5, 6);MoveEast;(4, 5);1;5548
30;0.75;MoveSouthEast;(5, 6);;(4, 5);1;5549
30;0.75;MoveSouthEast;(5, 6);;(4, 5);1;5550
30;0.75;MoveSouthEast;(5, 6);MoveEast;(5, 5);1;5551
30;0.75;MoveSouthEast;(6, 7);;(5, 5);1;5552
30;0.75;MoveSouth;(6, 7);MoveEast;(6, 5);1;5553
30;0.75;MoveSouth;(6, 7);;(6, 5);1;5554
30;0.75;MoveSouth;(6, 7);;(6, 5);1;5555
30;0.75;MoveSouth;(6, 7);;(6, 5);1;5556
30;0.75;MoveSouth;(6, 7);;(6, 5);1;5557
30;0.75;MoveSouth;(6, 7);MoveEast;(6, 5);1;5558
30;0.75;MoveSouth;(6, 7);MoveEast;(6, 5);1;5559
30;0.75;MoveSouth;(6, 7);MoveEast;(6, 5);1;5560
30;0.75;MoveSouth;(6, 8);MoveEast;(6, 5);1;5561
30;0.75;MoveSouth;(6, 8);MoveEast;(6, 5);1;5562
30;0.75;MoveSouth;(6, 8);MoveEast;(7, 5);1;5563
30;0.75;MoveSouth;(6, 8);MoveEast;(7, 5);1;5564
30;0.75;MoveSouth;(6, 8);MoveEast;(7, 5);1;5565
30;0.75;MoveSouth;(6, 8);MoveEast;(7, 5);1;5566
30;0.75;MoveSouth;(6, 8);MoveEast;(7, 5);1;5567
30;0.75;MoveSouth;(6, 8);MoveEast;(7, 5);1;5568
30;0.75;MoveSouth;(6, 8);MoveEast;(8, 5);1;5569
30;0.75;MoveSouth;(6, 9);MoveEast;(8, 5);1;5570
30;0.75;MoveSouth;(6, 9);MoveEast;(8, 5);1;5571
30;0.75;MoveSouth;(6, 9);MoveEast;(8, 5);1;5572
30;0.75;MoveSouth;(6, 9);MoveEast;(8, 5);1;5573
30;0.75;MoveSouth;(6, 9);MoveEast;(8, 5);1;5574
30;0.75;MoveSouth;(6, 9);MoveEast;(9, 5);1;5575
30;0.75;MoveSouth;(6, 9);MoveEast;(10, 5);1;5576
30;0.75;MoveSouth;(6, 9);MoveEast;(10, 5);1;5577
30;0.75;MoveSouth;(6, 9);MoveEast;(10, 5);1;5578
30;0.75;MoveSouth;(6, 10);MoveEast;(10, 5);1;5579
30;0.75;MoveSouthEast;(6, 10);MoveEast;(10, 5);1;5580
30;0.75;MoveSouthEast;(6, 10);MoveEast;(10, 5);1;5581
30;0.75;MoveSouthEast;(6, 10);MoveEast;(11, 5);1;5582
30;0.75;MoveSouthEast;(6, 10);MoveEast;(12, 5);1;5583
30;0.75;MoveSouthEast;(6, 10);;(12, 5);1;5584
30;0.75;MoveSouthEast;(6, 10);MoveEast;(13, 5);1;5585
30;0.75;MoveSouthEast;(6, 10);;(13, 5);1;5586
30;0.75;MoveSouthEast;(6, 10);MoveEast;(14, 5);1;5587
30;0.75;MoveSouthEast;(7, 11);;(14, 5);1;5588
30;0.75;MoveSouthEast;(7, 11);MoveEast;(15, 5);1;5589
30;0.75;MoveSouthEast;(7, 11);;(15, 5);1;5590
30;0.75;MoveSouthEast;(7, 11);MoveEast;(16, 5);1;5591
30;0.75;MoveSouthEast;(7, 11);;(16, 5);1;5592
30;0.75;MoveSouthEast;(7, 11);MoveEast;(17, 5);1;5593
30;0.75;MoveSouthEast;(7, 11);;(17, 5);1;5594
30;0.75;MoveSouthEast;(7, 11);MoveEast;(18, 5);1;5595
30;0.75;MoveSouthEast;(7, 11);;(18, 5);1;5596
30;0.75;MoveSouthEast;(8, 12);;(18, 5);1;5597
30;0.75;MoveEast;(8, 12);MoveEast;(19, 5);1;5598
30;0.75;MoveEast;(8, 12);;(19, 5);1;5599
30;0.75;MoveEast;(8, 12);;(19, 5);1;5600
30;0.75;MoveEast;(8, 12);MoveEast;(19, 5);1;5601
30;0.75;MoveEast;(8, 12);MoveEast;(19, 5);1;5602
30;0.75;MoveEast;(8, 12);MoveEast;(19, 5);1;5603
30;0.75;MoveEast;(8, 12);MoveEast;(19, 5);1;5604
30;0.75;MoveEast;(8, 12);MoveEast;(19, 5);1;5605
30;0.75;MoveEast;(8, 12);MoveEast;(20, 5);1;5606
30;0.75;MoveEast;(8, 12);;(20, 5);1;5607
30;0.75;MoveEast;(8, 12);;(20, 5);1;5608
30;0.75;MoveEast;(8, 12);;(20, 5);1;5609
30;0.75;MoveEast;(8, 12);;(20, 5);1;5610
30;0.75;MoveEast;(9, 12);;(20, 5);1;5611
30;0.75;MoveEast;(9, 12);;(20, 5);1;5612
30;0.75;MoveEast;(9, 12);;(20, 5);1;5613
30;0.75;MoveEast;(9, 12);;(20, 5);1;5614
30;0.75;MoveEast;(9, 12);;(20, 5);1;5615
30;0.75;MoveEast;(9, 12);;(20, 5);1;5616
30;0.75;MoveEast;(9, 12);;(20, 5);1;5617
30;0.75;MoveEast;(9, 12);;(20, 5);1;5618
30;0.75;MoveEast;(9, 12);;(20, 5);1;5619
30;0.75;MoveEast;(9, 12);;(20, 5);1;5620
30;0.75;MoveEast;(9, 12);;(20, 5);1;5621
30;0.75;MoveEast;(9, 12);;(20, 5);1;5622
30;0.75;MoveEast;(9, 12);;(20, 5);1;5623
30;0.75;MoveEast;(9, 12);;(20, 5);1;5624
30;0.75;MoveEast;(10, 12);;(20, 5);1;5625
30;0.75;MoveEast;(10, 12);;(20, 5);1;5626
30;0.75;MoveEast;(10, 12);;(20, 5);1;5627
30;0.75;MoveEast;(10, 12);;(20, 5);1;5628
30;0.75;MoveEast;(10, 12);;(20, 5);1;5629
30;0.75;MoveEast;(10, 12);;(20, 5);1;5630
30;0.75;MoveEast;(10, 12);;(20, 5);1;5631
30;0.75;MoveEast;(10, 12);;(20, 5);1;5632
30;0.75;MoveEast;(10, 12);;(20, 5);1;5633
30;0.75;MoveEast;(10, 12);;(20, 5);1;5634
30;0.75;MoveEast;(10, 12);;(20, 5);1;5635
30;0.75;MoveEast;(10, 12);;(20, 5);1;5636
30;0.75;MoveEast;(10, 12);;(20, 5);1;5637
30;0.75;MoveEast;(10, 12);;(20, 5);1;5638
30;0.75;MoveEast;(11, 12);;(20, 5);1;5639
30;0.75;MoveEast;(11, 12);;(20, 5);1;5640
30;0.75;MoveEast;(11, 12);;(20, 5);1;5641
30;0.75;MoveEast;(11, 12);;(20, 5);1;5642
30;0.75;MoveEast;(11, 12);;(20, 5);1;5643
30;0.75;MoveEast;(11, 12);;(20, 5);1;5644
30;0.75;MoveEast;(11, 12);;(20, 5);1;5645
30;0.75;MoveEast;(11, 12);;(20, 5);1;5646
30;0.75;MoveEast;(11, 12);;(20, 5);1;5647
30;0.75;MoveEast;(11, 12);;(20, 5);1;5648
30;0.75;MoveEast;(11, 12);;(20, 5);1;5649
30;0.75;MoveEast;(11, 12);;(20, 5);1;5650
30;0.75;MoveEast;(11, 12);;(20, 5);1;5651
30;0.75;MoveEast;(11, 12);;(20, 5);1;5652
30;0.75;MoveEast;(12, 12);;(20, 5);1;5653
30;0.75;MoveEast;(12, 12);;(20, 5);1;5654
30;0.75;MoveEast;(12, 12);;(20, 5);1;5655
30;0.75;MoveEast;(12, 12);;(20, 5);1;5656
30;0.75;MoveEast;(12, 12);;(20, 5);1;5657
30;0.75;MoveEast;(12, 12);;(20, 5);1;5658
30;0.75;MoveEast;(12, 12);;(20, 5);1;5659
30;0.75;MoveEast;(12, 12);;(20, 5);1;5660
30;0.75;MoveEast;(12, 12);;(20, 5);1;5661
30;0.75;MoveEast;(13, 12);;(20, 5);1;5662
30;0.75;MoveEast;(13, 12);;(20, 5);1;5663
30;0.75;MoveEast;(13, 12);;(20, 5);1;5664
30;0.75;MoveEast;(13, 12);;(20, 5);1;5665
30;0.75;MoveEast;(13, 12);;(20, 5);1;5666
30;0.75;MoveEast;(13, 12);;(20, 5);1;5667
30;0.75;MoveEast;(13, 12);;(20, 5);1;5668
30;0.75;MoveEast;(13, 12);;(20, 5);1;5669
30;0.75;MoveEast;(13, 12);;(20, 5);1;5670
30;0.75;MoveEast;(14, 12);;(20, 5);1;5671
30;0.75;MoveEast;(14, 12);;(20, 5);1;5672
30;0.75;MoveEast;(14, 12);;(20, 5);1;5673
30;0.75;MoveEast;(14, 12);;(20, 5);1;5674
30;0.75;MoveEast;(14, 12);;(20, 5);1;5675
30;0.75;MoveEast;(14, 12);;(20, 5);1;5676
30;0.75;MoveEast;(14, 12);;(20, 5);1;5677
30;0.75;MoveEast;(14, 12);;(20, 5);1;5678
30;0.75;MoveEast;(14, 12);;(20, 5);1;5679
30;0.75;MoveEast;(15, 12);;(20, 5);1;5680
30;0.75;MoveEast;(15, 12);;(20, 5);1;5681
30;0.75;MoveEast;(15, 12);;(20, 5);1;5682
30;0.75;MoveEast;(15, 12);;(20, 5);1;5683
30;0.75;MoveEast;(15, 12);;(20, 5);1;5684
30;0.75;MoveEast;(15, 12);;(20, 5);1;5685
30;0.75;MoveEast;(15, 12);;(20, 5);1;5686
30;0.75;MoveEast;(15, 12);;(20, 5);1;5687
30;0.75;MoveEast;(15, 12);;(20, 5);1;5688
30;0.75;MoveEast;(16, 12);;(20, 5);1;5689
30;0.75;MoveEast;(16, 12);;(20, 5);1;5690
30;0.75;MoveEast;(16, 12);;(20, 5);1;5691
30;0.75;MoveEast;(16, 12);;(20, 5);1;5692
30;0.75;MoveEast;(16, 12);;(20, 5);1;5693
30;0.75;MoveEast;(16, 12);;(20, 5);1;5694
30;0.75;MoveEast;(16, 12);;(20, 5);1;5695
30;0.75;MoveEast;(16, 12);;(20, 5);1;5696
30;0.75;MoveEast;(16, 12);;(20, 5);1;5697
30;0.75;MoveEast;(17, 12);;(20, 5);1;5698
30;0.75;MoveSouthEast;(17, 12);;(20, 5);1;5699
30;0.75;MoveSouthEast;(17, 12);;(20, 5);1;5700
30;0.75;MoveSouthEast;(17, 12);;(20, 5);1;5701
30;0.75;MoveSouthEast;(17, 12);;(20, 5);1;5702
30;0.75;MoveSouthEast;(17, 12);;(20, 5);1;5703
30;0.75;MoveSouthEast;(17, 12);;(20, 5);1;5704
30;0.75;MoveSouthEast;(17, 12);;(20, 5);1;5705
30;0.75;MoveSouthEast;(17, 12);;(20, 5);1;5706
30;0.75;MoveSouthEast;(18, 13);;(20, 5);1;5707
30;0.75;MoveSouthEast;(18, 13);;(20, 5);1;5708
30;0.75;MoveSouthEast;(18, 13);;(20, 5);1;5709
30;0.75;MoveSouthEast;(18, 13);;(20, 5);1;5710
30;0.75;MoveSouthEast;(18, 13);;(20, 5);1;5711
30;0.75;MoveSouthEast;(18, 13);;(20, 5);1;5712
30;0.75;MoveSouthEast;(18, 13);;(20, 5);1;5713
30;0.75;MoveSouthEast;(18, 13);;(20, 5);1;5714
30;0.75;MoveSouthEast;(18, 13);;(20, 5);1;5715
30;0.75;MoveSouthEast;(18, 13);;(20, 5);1;5716
30;0.75;MoveSouthEast;(18, 13);;(20, 5);1;5717
30;0.75;MoveSouthEast;(18, 13);;(20, 5);1;5718
30;0.75;MoveSouthEast;(18, 13);;(20, 5);1;5719
30;0.75;MoveSouthEast;(18, 13);;(20, 5);1;5720
30;0.75;MoveSouthEast;(19, 14);;(20, 5);1;5721
30;0.75;MoveSouthEast;(19, 14);;(20, 5);1;5722
30;0.75;MoveSouthEast;(19, 14);;(20, 5);1;5723
30;0.75;MoveSouthEast;(19, 14);;(20, 5);1;5724
30;0.75;MoveSouthEast;(19, 14);;(20, 5);1;5725
30;0.75;MoveSouthEast;(19, 14);;(20, 5);1;5726
30;0.75;MoveSouthEast;(19, 14);;(20, 5);1;5727
30;0.75;MoveSouthEast;(19, 14);;(20, 5);1;5728
30;0.75;MoveSouthEast;(19, 14);;(20, 5);1;5729
30;0.75;MoveSouthEast;(20, 15);;(20, 5);1;5730
30;0.75;MoveSouth;(20, 15);;(20, 5);1;5731
30;0.75;MoveSouth;(20, 15);;(20, 5);1;5732
30;0.75;MoveSouth;(20, 15);;(20, 5);1;5733
30;0.75;MoveSouth;(20, 15);;(20, 5);1;5734
30;0.75;MoveSouth;(20, 15);;(20, 5);1;5735
30;0.75;MoveSouth;(20, 15);;(20, 5);1;5736
30;0.75;MoveSouth;(20, 15);;(20, 5);1;5737
30;0.75;MoveSouth;(20, 15);;(20, 5);1;5738
30;0.75;MoveSouth;(20, 16);;(20, 5);1;5739
30;0.75;MoveSouth;(20, 16);;(20, 5);1;5740
30;0.75;MoveSouth;(20, 16);;(20, 5);1;5741
30;0.75;MoveSouth;(20, 16);;(20, 5);1;5742
30;0.75;MoveSouth;(20, 16);;(20, 5);1;5743
30;0.75;MoveSouth;(20, 16);;(20, 5);1;5744
30;0.75;MoveSouth;(20, 16);;(20, 5);1;5745
30;0.75;MoveSouth;(20, 16);;(20, 5);1;5746
30;0.75;MoveSouth;(20, 16);;(20, 5);1;5747
30;0.75;MoveSouth;(20, 17);;(20, 5);1;5748
30;0.75;MoveSouthEast;(20, 17);;(20, 5);1;5749
30;0.75;MoveSouthEast;(20, 17);;(20, 5);1;5750
30;0.75;MoveSouthEast;(20, 17);;(20, 5);1;5751
30;0.75;MoveSouthEast;(20, 17);;(20, 5);1;5752
30;0.75;MoveSouthEast;(20, 17);;(20, 5);1;5753
30;0.75;MoveSouthEast;(20, 17);;(20, 5);1;5754
30;0.75;MoveSouthEast;(20, 17);;(20, 5);1;5755
30;0.75;MoveSouthEast;(20, 17);;(20, 5);1;5756
30;0.75;MoveSouthEast;(20, 17);;(20, 5);1;5757
30;0.75;MoveSouthEast;(20, 17);;(20, 5);1;5758
30;0.75;MoveSouthEast;(20, 17);;(20, 5);1;5759
30;0.75;MoveSouthEast;(20, 17);;(20, 5);1;5760
30;0.75;MoveSouthEast;(20, 17);;(20, 5);1;5761
30;0.75;MoveSouthEast;(21, 18);;(20, 5);1;5762
30;0.75;RemoveObject;(21, 18);;(20, 5);1;5763
30;0.75;RemoveObject;(21, 18);;(20, 5);1;5764
30;0.75;RemoveObject;(21, 18);;(20, 5);1;5765
30;0.75;RemoveObject;(21, 18);;(20, 5);1;5766
