score;completeness;rescuebot_action;rescuebot_location;human_action;human_location;world_nr;tick_nr
18;0.5;;(3, 17);MoveWest;(7, 17);1;4659
18;0.5;;(3, 17);MoveWest;(6, 17);1;4660
18;0.5;;(3, 17);MoveWest;(6, 17);1;4661
18;0.5;;(3, 17);MoveWest;(6, 17);1;4662
18;0.5;;(3, 17);MoveWest;(6, 17);1;4663
18;0.5;;(3, 17);MoveWest;(6, 17);1;4664
18;0.5;;(3, 17);MoveWest;(6, 17);1;4665
18;0.5;;(3, 17);MoveWest;(5, 17);1;4666
18;0.5;;(3, 17);MoveWest;(5, 17);1;4667
18;0.5;;(3, 17);MoveWest;(5, 17);1;4668
18;0.5;;(3, 17);MoveWest;(5, 17);1;4669
18;0.5;;(3, 17);MoveWest;(5, 17);1;4670
18;0.5;;(3, 17);MoveWest;(5, 17);1;4671
18;0.5;;(3, 17);MoveWest;(4, 17);1;4672
18;0.5;;(3, 17);MoveWest;(4, 17);1;4673
18;0.5;;(3, 17);MoveWest;(4, 17);1;4674
18;0.5;;(3, 17);MoveWest;(4, 17);1;4675
18;0.5;;(3, 17);MoveWest;(4, 17);1;4676
18;0.5;;(3, 17);MoveWest;(4, 17);1;4677
18;0.5;;(3, 17);MoveWest;(3, 17);1;4678
18;0.5;;(3, 17);MoveWest;(2, 17);1;4679
18;0.5;;(3, 17);;(2, 17);1;4680
18;0.5;;(3, 17);;(2, 17);1;4681
18;0.5;;(3, 17);;(2, 17);1;4682
18;0.5;;(3, 17);;(2, 17);1;4683
18;0.5;;(3, 17);MoveEast;(2, 17);1;4684
18;0.5;;(3, 17);MoveEast;(2, 17);1;4685
18;0.5;;(3, 17);MoveEast;(2, 17);1;4686
18;0.5;;(3, 17);MoveEast;(2, 17);1;4687
18;0.5;;(3, 17);MoveEast;(2, 17);1;4688
18;0.5;;(3, 17);MoveEast;(3, 17);1;4689
18;0.5;;(3, 17);;(3, 17);1;4690
18;0.5;;(3, 17);;(3, 17);1;4691
18;0.5;;(3, 17);;(3, 17);1;4692
18;0.5;;(3, 17);;(3, 17);1;4693
18;0.5;;(3, 17);;(3, 17);1;4694
18;0.5;;(3, 17);;(3, 17);1;4695
18;0.5;;(3, 17);;(3, 17);1;4696
18;0.5;;(3, 17);;(3, 17);1;4697
18;0.5;;(3, 17);;(3, 17);1;4698
18;0.5;;(3, 17);;(3, 17);1;4699
18;0.5;;(3, 17);;(3, 17);1;4700
18;0.5;;(3, 17);;(3, 17);1;4701
18;0.5;;(3, 17);;(3, 17);1;4702
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4703
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4704
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4705
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4706
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4707
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4708
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4709
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4710
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4711
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4712
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4713
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4714
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4715
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4716
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4717
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4718
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4719
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4720
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4721
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4722
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4723
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4724
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4725
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4726
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4727
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4728
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4729
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4730
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4731
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4732
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4733
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4734
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4735
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4736
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4737
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4738
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4739
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4740
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4741
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4742
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4743
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4744
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4745
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4746
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4747
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4748
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4749
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4750
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4751
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4752
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;4753
18;0.5;MoveNorth;(3, 17);;(3, 17);1;4754
18;0.5;MoveNorth;(3, 17);;(3, 17);1;4755
18;0.5;MoveNorth;(3, 17);;(3, 17);1;4756
18;0.5;MoveNorth;(3, 17);;(3, 17);1;4757
18;0.5;MoveNorth;(3, 17);;(3, 17);1;4758
18;0.5;MoveNorth;(3, 17);;(3, 17);1;4759
18;0.5;MoveNorth;(3, 17);;(3, 17);1;4760
18;0.5;MoveNorth;(3, 17);;(3, 17);1;4761
18;0.5;MoveNorth;(3, 16);;(3, 17);1;4762
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;4763
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;4764
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;4765
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;4766
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;4767
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;4768
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;4769
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;4770
18;0.5;MoveNorthWest;(2, 15);;(3, 17);1;4771
18;0.5;MoveNorth;(2, 15);;(3, 17);1;4772
18;0.5;MoveNorth;(2, 15);;(3, 17);1;4773
18;0.5;MoveNorth;(2, 15);;(3, 17);1;4774
18;0.5;MoveNorth;(2, 15);;(3, 17);1;4775
18;0.5;MoveNorth;(2, 15);;(3, 17);1;4776
18;0.5;MoveNorth;(2, 15);;(3, 17);1;4777
18;0.5;MoveNorth;(2, 15);;(3, 17);1;4778
18;0.5;MoveNorth;(2, 15);;(3, 17);1;4779
18;0.5;MoveNorth;(2, 14);;(3, 17);1;4780
18;0.5;MoveSouthEast;(2, 14);;(3, 17);1;4781
18;0.5;MoveSouthEast;(2, 14);;(3, 17);1;4782
18;0.5;MoveSouthEast;(2, 14);;(3, 17);1;4783
18;0.5;MoveSouthEast;(2, 14);;(3, 17);1;4784
18;0.5;MoveSouthEast;(2, 14);;(3, 17);1;4785
18;0.5;MoveSouthEast;(2, 14);;(3, 17);1;4786
18;0.5;MoveSouthEast;(2, 14);;(3, 17);1;4787
18;0.5;MoveSouthEast;(2, 14);;(3, 17);1;4788
18;0.5;MoveSouthEast;(3, 15);;(3, 17);1;4789
18;0.5;MoveNorthEast;(3, 15);;(3, 17);1;4790
18;0.5;MoveNorthEast;(3, 15);;(3, 17);1;4791
18;0.5;MoveNorthEast;(3, 15);;(3, 17);1;4792
18;0.5;MoveNorthEast;(3, 15);;(3, 17);1;4793
18;0.5;MoveNorthEast;(3, 15);;(3, 17);1;4794
18;0.5;MoveNorthEast;(3, 15);;(3, 17);1;4795
18;0.5;MoveNorthEast;(3, 15);;(3, 17);1;4796
18;0.5;MoveNorthEast;(3, 15);;(3, 17);1;4797
18;0.5;MoveNorthEast;(4, 14);;(3, 17);1;4798
18;0.5;;(4, 14);;(3, 17);1;4799
18;0.5;;(4, 14);;(3, 17);1;4800
18;0.5;;(4, 14);;(3, 17);1;4801
18;0.5;;(4, 14);;(3, 17);1;4802
18;0.5;;(4, 14);;(3, 17);1;4803
18;0.5;;(4, 14);;(3, 17);1;4804
18;0.5;;(4, 14);;(3, 17);1;4805
18;0.5;;(4, 14);;(3, 17);1;4806
18;0.5;;(4, 14);;(3, 17);1;4807
18;0.5;;(4, 14);;(3, 17);1;4808
18;0.5;;(4, 14);;(3, 17);1;4809
18;0.5;;(4, 14);;(3, 17);1;4810
18;0.5;;(4, 14);;(3, 17);1;4811
18;0.5;;(4, 14);;(3, 17);1;4812
18;0.5;;(4, 14);;(3, 17);1;4813
18;0.5;;(4, 14);;(3, 17);1;4814
18;0.5;;(4, 14);;(3, 17);1;4815
18;0.5;;(4, 14);;(3, 17);1;4816
18;0.5;;(4, 14);;(3, 17);1;4817
18;0.5;;(4, 14);;(3, 17);1;4818
18;0.5;;(4, 14);;(3, 17);1;4819
18;0.5;;(4, 14);;(3, 17);1;4820
18;0.5;;(4, 14);;(3, 17);1;4821
18;0.5;;(4, 14);;(3, 17);1;4822
18;0.5;;(4, 14);;(3, 17);1;4823
18;0.5;;(4, 14);;(3, 17);1;4824
18;0.5;;(4, 14);;(3, 17);1;4825
18;0.5;;(4, 14);;(3, 17);1;4826
18;0.5;;(4, 14);;(3, 17);1;4827
18;0.5;;(4, 14);;(3, 17);1;4828
18;0.5;;(4, 14);;(3, 17);1;4829
18;0.5;;(4, 14);;(3, 17);1;4830
18;0.5;;(4, 14);;(3, 17);1;4831
18;0.5;;(4, 14);;(3, 17);1;4832
18;0.5;;(4, 14);MoveNorth;(3, 16);1;4833
18;0.5;;(4, 14);;(3, 16);1;4834
18;0.5;;(4, 14);;(3, 16);1;4835
18;0.5;;(4, 14);;(3, 16);1;4836
18;0.5;;(4, 14);;(3, 16);1;4837
18;0.5;;(4, 14);;(3, 16);1;4838
18;0.5;;(4, 14);;(3, 16);1;4839
18;0.5;;(4, 14);;(3, 16);1;4840
18;0.5;;(4, 14);MoveNorth;(3, 15);1;4841
18;0.5;;(4, 14);;(3, 15);1;4842
18;0.5;;(4, 14);;(3, 15);1;4843
18;0.5;;(4, 14);;(3, 15);1;4844
18;0.5;;(4, 14);;(3, 15);1;4845
18;0.5;;(4, 14);;(3, 15);1;4846
18;0.5;;(4, 14);;(3, 15);1;4847
18;0.5;;(4, 14);;(3, 15);1;4848
18;0.5;;(4, 14);MoveEast;(4, 15);1;4849
18;0.5;;(4, 14);;(4, 15);1;4850
18;0.5;;(4, 14);;(4, 15);1;4851
18;0.5;;(4, 14);;(4, 15);1;4852
18;0.5;;(4, 14);;(4, 15);1;4853
18;0.5;;(4, 14);;(4, 15);1;4854
18;0.5;;(4, 14);;(4, 15);1;4855
18;0.5;;(4, 14);;(4, 15);1;4856
18;0.5;;(4, 14);;(4, 15);1;4857
18;0.5;;(4, 14);;(4, 15);1;4858
18;0.5;;(4, 14);;(4, 15);1;4859
18;0.5;;(4, 14);;(4, 15);1;4860
18;0.5;;(4, 14);;(4, 15);1;4861
18;0.5;;(4, 14);;(4, 15);1;4862
18;0.5;;(4, 14);;(4, 15);1;4863
18;0.5;;(4, 14);;(4, 15);1;4864
18;0.5;;(4, 14);;(4, 15);1;4865
18;0.5;;(4, 14);;(4, 15);1;4866
18;0.5;;(4, 14);;(4, 15);1;4867
18;0.5;;(4, 14);;(4, 15);1;4868
18;0.5;;(4, 14);;(4, 15);1;4869
18;0.5;;(4, 14);;(4, 15);1;4870
18;0.5;;(4, 14);;(4, 15);1;4871
18;0.5;;(4, 14);;(4, 15);1;4872
18;0.5;;(4, 14);;(4, 15);1;4873
18;0.5;;(4, 14);;(4, 15);1;4874
18;0.5;;(4, 14);;(4, 15);1;4875
18;0.5;;(4, 14);;(4, 15);1;4876
18;0.5;;(4, 14);;(4, 15);1;4877
18;0.5;Idle;(4, 14);;(4, 15);1;4878
18;0.5;Idle;(4, 14);;(4, 15);1;4879
18;0.5;Idle;(4, 14);;(4, 15);1;4880
18;0.5;Idle;(4, 14);;(4, 15);1;4881
18;0.5;Idle;(4, 14);;(4, 15);1;4882
18;0.5;Idle;(4, 14);;(4, 15);1;4883
18;0.5;Idle;(4, 14);;(4, 15);1;4884
18;0.5;Idle;(4, 14);;(4, 15);1;4885
18;0.5;Idle;(4, 14);;(4, 15);1;4886
18;0.5;Idle;(4, 14);;(4, 15);1;4887
18;0.5;Idle;(4, 14);;(4, 15);1;4888
18;0.5;Idle;(4, 14);;(4, 15);1;4889
18;0.5;Idle;(4, 14);;(4, 15);1;4890
18;0.5;Idle;(4, 14);;(4, 15);1;4891
18;0.5;Idle;(4, 14);;(4, 15);1;4892
18;0.5;Idle;(4, 14);;(4, 15);1;4893
18;0.5;Idle;(4, 14);;(4, 15);1;4894
18;0.5;Idle;(4, 14);;(4, 15);1;4895
18;0.5;Idle;(4, 14);;(4, 15);1;4896
18;0.5;Idle;(4, 14);;(4, 15);1;4897
18;0.5;Idle;(4, 14);;(4, 15);1;4898
18;0.5;Idle;(4, 14);;(4, 15);1;4899
18;0.5;Idle;(4, 14);;(4, 15);1;4900
18;0.5;Idle;(4, 14);;(4, 15);1;4901
18;0.5;Idle;(4, 14);;(4, 15);1;4902
18;0.5;Idle;(4, 14);;(4, 15);1;4903
18;0.5;MoveSouth;(4, 14);;(4, 15);1;4904
18;0.5;MoveSouth;(4, 14);;(4, 15);1;4905
18;0.5;MoveSouth;(4, 14);;(4, 15);1;4906
18;0.5;MoveSouth;(4, 14);;(4, 15);1;4907
18;0.5;MoveSouth;(4, 14);;(4, 15);1;4908
18;0.5;MoveSouth;(4, 14);;(4, 15);1;4909
18;0.5;MoveSouth;(4, 14);;(4, 15);1;4910
18;0.5;MoveSouth;(4, 14);;(4, 15);1;4911
18;0.5;MoveSouth;(4, 15);;(4, 15);1;4912
18;0.5;;(4, 15);;(4, 15);1;4913
18;0.5;;(4, 15);;(4, 15);1;4914
18;0.5;;(4, 15);;(4, 15);1;4915
18;0.5;;(4, 15);;(4, 15);1;4916
18;0.5;;(4, 15);;(4, 15);1;4917
18;0.5;;(4, 15);;(4, 15);1;4918
18;0.5;;(4, 15);;(4, 15);1;4919
18;0.5;;(4, 15);;(4, 15);1;4920
18;0.5;;(4, 15);;(4, 15);1;4921
18;0.5;;(4, 15);;(4, 15);1;4922
18;0.5;;(4, 15);;(4, 15);1;4923
18;0.5;;(4, 15);;(4, 15);1;4924
18;0.5;;(4, 15);;(4, 15);1;4925
18;0.5;;(4, 15);;(4, 15);1;4926
18;0.5;;(4, 15);;(4, 15);1;4927
18;0.5;;(4, 15);;(4, 15);1;4928
18;0.5;;(4, 15);;(4, 15);1;4929
18;0.5;;(4, 15);;(4, 15);1;4930
18;0.5;;(4, 15);;(4, 15);1;4931
18;0.5;;(4, 15);;(4, 15);1;4932
18;0.5;;(4, 15);;(4, 15);1;4933
18;0.5;;(4, 15);;(4, 15);1;4934
18;0.5;;(4, 15);;(4, 15);1;4935
18;0.5;;(4, 15);;(4, 15);1;4936
18;0.5;;(4, 15);;(4, 15);1;4937
18;0.5;;(4, 15);;(4, 15);1;4938
18;0.5;;(4, 15);;(4, 15);1;4939
18;0.5;;(4, 15);;(4, 15);1;4940
18;0.5;;(4, 15);CarryObjectTogether;(4, 15);1;4941
18;0.5;;(4, 15);;(4, 15);1;4942
18;0.5;;(4, 15);;(4, 15);1;4943
18;0.5;;(4, 15);;(4, 15);1;4944
18;0.5;;(4, 15);;(4, 15);1;4945
18;0.5;;(4, 15);;(4, 15);1;4946
18;0.5;;(4, 15);MoveWest;(3, 15);1;4947
18;0.5;;(4, 15);;(3, 15);1;4948
18;0.5;;(4, 15);;(3, 15);1;4949
18;0.5;;(4, 15);;(3, 15);1;4950
18;0.5;;(4, 15);;(3, 15);1;4951
18;0.5;;(4, 15);MoveSouth;(3, 16);1;4952
18;0.5;;(4, 15);;(3, 16);1;4953
18;0.5;;(4, 15);;(3, 16);1;4954
18;0.5;;(4, 15);MoveSouth;(3, 17);1;4955
18;0.5;;(4, 15);;(3, 17);1;4956
18;0.5;;(4, 15);MoveSouth;(3, 18);1;4957
18;0.5;;(4, 15);;(3, 18);1;4958
18;0.5;;(4, 15);;(3, 18);1;4959
18;0.5;;(4, 15);MoveEast;(4, 18);1;4960
18;0.5;;(4, 15);;(4, 18);1;4961
18;0.5;;(4, 15);MoveEast;(5, 18);1;4962
18;0.5;;(4, 15);MoveEast;(6, 18);1;4963
18;0.5;;(4, 15);;(6, 18);1;4964
18;0.5;;(4, 15);MoveEast;(7, 18);1;4965
18;0.5;;(4, 15);;(7, 18);1;4966
18;0.5;;(4, 15);MoveEast;(8, 18);1;4967
18;0.5;;(4, 15);;(8, 18);1;4968
18;0.5;;(4, 15);;(8, 18);1;4969
18;0.5;;(4, 15);;(8, 18);1;4970
18;0.5;;(4, 15);;(8, 18);1;4971
18;0.5;;(4, 15);;(8, 18);1;4972
18;0.5;;(4, 15);;(8, 18);1;4973
18;0.5;;(4, 15);;(8, 18);1;4974
18;0.5;;(4, 15);;(8, 18);1;4975
18;0.5;;(4, 15);;(8, 18);1;4976
18;0.5;;(4, 15);MoveEast;(9, 18);1;4977
18;0.5;;(4, 15);;(9, 18);1;4978
18;0.5;;(4, 15);;(9, 18);1;4979
18;0.5;;(4, 15);;(9, 18);1;4980
18;0.5;;(4, 15);;(9, 18);1;4981
18;0.5;;(4, 15);MoveEast;(10, 18);1;4982
18;0.5;;(4, 15);;(10, 18);1;4983
18;0.5;;(4, 15);;(10, 18);1;4984
18;0.5;;(4, 15);MoveEast;(10, 18);1;4985
18;0.5;;(4, 15);MoveEast;(10, 18);1;4986
18;0.5;;(4, 15);MoveEast;(10, 18);1;4987
18;0.5;;(4, 15);MoveEast;(10, 18);1;4988
18;0.5;;(4, 15);MoveEast;(10, 18);1;4989
18;0.5;;(4, 15);MoveEast;(11, 18);1;4990
18;0.5;;(4, 15);MoveEast;(11, 18);1;4991
18;0.5;;(4, 15);MoveEast;(11, 18);1;4992
18;0.5;;(4, 15);MoveEast;(11, 18);1;4993
18;0.5;;(4, 15);MoveEast;(11, 18);1;4994
18;0.5;;(4, 15);MoveEast;(11, 18);1;4995
18;0.5;;(4, 15);MoveEast;(12, 18);1;4996
18;0.5;;(4, 15);MoveEast;(12, 18);1;4997
18;0.5;;(4, 15);MoveEast;(12, 18);1;4998
18;0.5;;(4, 15);MoveEast;(12, 18);1;4999
18;0.5;;(4, 15);MoveEast;(12, 18);1;5000
18;0.5;;(4, 15);MoveEast;(12, 18);1;5001
18;0.5;;(4, 15);MoveEast;(13, 18);1;5002
18;0.5;;(4, 15);MoveEast;(13, 18);1;5003
18;0.5;;(4, 15);MoveEast;(13, 18);1;5004
18;0.5;;(4, 15);MoveEast;(13, 18);1;5005
18;0.5;;(4, 15);MoveEast;(13, 18);1;5006
18;0.5;;(4, 15);MoveEast;(13, 18);1;5007
18;0.5;;(4, 15);MoveEast;(14, 18);1;5008
18;0.5;;(4, 15);MoveEast;(14, 18);1;5009
18;0.5;;(4, 15);MoveEast;(14, 18);1;5010
18;0.5;;(4, 15);MoveEast;(14, 18);1;5011
18;0.5;;(4, 15);MoveEast;(14, 18);1;5012
18;0.5;;(4, 15);MoveEast;(14, 18);1;5013
18;0.5;;(4, 15);MoveEast;(15, 18);1;5014
18;0.5;;(4, 15);MoveEast;(16, 18);1;5015
18;0.5;;(4, 15);;(16, 18);1;5016
18;0.5;;(4, 15);;(16, 18);1;5017
18;0.5;;(4, 15);;(16, 18);1;5018
18;0.5;;(4, 15);;(16, 18);1;5019
18;0.5;;(4, 15);;(16, 18);1;5020
18;0.5;;(4, 15);;(16, 18);1;5021
18;0.5;;(4, 15);;(16, 18);1;5022
18;0.5;;(4, 15);;(16, 18);1;5023
18;0.5;;(4, 15);;(16, 18);1;5024
18;0.5;;(4, 15);;(16, 18);1;5025
18;0.5;;(4, 15);;(16, 18);1;5026
18;0.5;;(4, 15);MoveEast;(17, 18);1;5027
18;0.5;;(4, 15);;(17, 18);1;5028
18;0.5;;(4, 15);;(17, 18);1;5029
18;0.5;;(4, 15);;(17, 18);1;5030
18;0.5;;(4, 15);;(17, 18);1;5031
18;0.5;;(4, 15);;(17, 18);1;5032
18;0.5;;(4, 15);;(17, 18);1;5033
18;0.5;;(4, 15);;(17, 18);1;5034
18;0.5;;(4, 15);;(17, 18);1;5035
18;0.5;;(4, 15);MoveEast;(18, 18);1;5036
18;0.5;;(4, 15);;(18, 18);1;5037
18;0.5;;(4, 15);;(18, 18);1;5038
18;0.5;;(4, 15);;(18, 18);1;5039
18;0.5;;(4, 15);;(18, 18);1;5040
18;0.5;;(4, 15);MoveNorth;(18, 17);1;5041
18;0.5;;(4, 15);;(18, 17);1;5042
18;0.5;;(4, 15);;(18, 17);1;5043
18;0.5;;(4, 15);;(18, 17);1;5044
18;0.5;;(4, 15);;(18, 17);1;5045
18;0.5;;(4, 15);;(18, 17);1;5046
18;0.5;;(4, 15);;(18, 17);1;5047
18;0.5;;(4, 15);MoveNorth;(18, 17);1;5048
18;0.5;;(4, 15);MoveNorth;(18, 17);1;5049
18;0.5;;(4, 15);MoveNorth;(18, 17);1;5050
18;0.5;;(4, 15);MoveNorth;(18, 17);1;5051
18;0.5;;(4, 15);MoveNorth;(18, 17);1;5052
18;0.5;;(4, 15);MoveNorth;(18, 16);1;5053
18;0.5;;(4, 15);MoveNorth;(18, 16);1;5054
18;0.5;;(4, 15);MoveNorth;(18, 16);1;5055
18;0.5;;(4, 15);MoveNorth;(18, 16);1;5056
18;0.5;;(4, 15);MoveNorth;(18, 16);1;5057
18;0.5;;(4, 15);MoveNorth;(18, 16);1;5058
18;0.5;;(4, 15);MoveNorth;(18, 15);1;5059
18;0.5;;(4, 15);MoveNorth;(18, 15);1;5060
18;0.5;;(4, 15);MoveNorth;(18, 15);1;5061
18;0.5;;(4, 15);MoveNorth;(18, 15);1;5062
18;0.5;;(4, 15);MoveNorth;(18, 15);1;5063
18;0.5;;(4, 15);MoveNorth;(18, 15);1;5064
18;0.5;;(4, 15);MoveNorth;(18, 14);1;5065
18;0.5;;(4, 15);MoveNorth;(18, 14);1;5066
18;0.5;;(4, 15);MoveNorth;(18, 14);1;5067
18;0.5;;(4, 15);MoveNorth;(18, 14);1;5068
18;0.5;;(4, 15);MoveNorth;(18, 14);1;5069
18;0.5;;(4, 15);MoveNorth;(18, 14);1;5070
18;0.5;;(4, 15);MoveNorth;(18, 13);1;5071
18;0.5;;(4, 15);MoveEast;(18, 13);1;5072
18;0.5;;(4, 15);MoveEast;(18, 13);1;5073
18;0.5;;(4, 15);MoveEast;(18, 13);1;5074
18;0.5;;(4, 15);MoveEast;(18, 13);1;5075
18;0.5;;(4, 15);MoveEast;(18, 13);1;5076
18;0.5;;(4, 15);MoveEast;(19, 13);1;5077
18;0.5;;(4, 15);MoveNorth;(19, 12);1;5078
18;0.5;;(4, 15);;(19, 12);1;5079
18;0.5;;(4, 15);;(19, 12);1;5080
18;0.5;;(4, 15);MoveEast;(20, 12);1;5081
18;0.5;;(4, 15);;(20, 12);1;5082
18;0.5;;(4, 15);;(20, 12);1;5083
18;0.5;;(4, 15);;(20, 12);1;5084
18;0.5;;(4, 15);;(20, 12);1;5085
18;0.5;;(4, 15);MoveEast;(21, 12);1;5086
18;0.5;;(4, 15);;(21, 12);1;5087
18;0.5;;(4, 15);;(21, 12);1;5088
18;0.5;;(4, 15);;(21, 12);1;5089
18;0.5;;(4, 15);;(21, 12);1;5090
18;0.5;;(4, 15);;(21, 12);1;5091
18;0.5;;(4, 15);MoveNorth;(21, 11);1;5092
18;0.5;;(4, 15);;(21, 11);1;5093
18;0.5;;(4, 15);;(21, 11);1;5094
18;0.5;;(4, 15);;(21, 11);1;5095
18;0.5;;(4, 15);;(21, 11);1;5096
18;0.5;;(4, 15);MoveNorth;(21, 10);1;5097
18;0.5;;(4, 15);;(21, 10);1;5098
18;0.5;;(4, 15);;(21, 10);1;5099
18;0.5;;(4, 15);;(21, 10);1;5100
18;0.5;;(4, 15);;(21, 10);1;5101
18;0.5;;(4, 15);MoveEast;(22, 10);1;5102
18;0.5;;(4, 15);;(22, 10);1;5103
18;0.5;;(4, 15);;(22, 10);1;5104
18;0.5;;(4, 15);;(22, 10);1;5105
18;0.5;;(4, 15);MoveEast;(23, 10);1;5106
18;0.5;;(4, 15);;(23, 10);1;5107
18;0.5;;(4, 15);;(23, 10);1;5108
18;0.5;;(4, 15);;(23, 10);1;5109
18;0.5;;(4, 15);;(23, 10);1;5110
18;0.5;;(4, 15);;(23, 10);1;5111
18;0.5;;(4, 15);;(23, 10);1;5112
18;0.5;;(4, 15);;(23, 10);1;5113
18;0.5;;(4, 15);;(23, 10);1;5114
18;0.5;;(4, 15);;(23, 10);1;5115
18;0.5;;(4, 15);;(23, 10);1;5116
18;0.5;;(4, 15);;(23, 10);1;5117
18;0.5;;(4, 15);;(23, 10);1;5118
18;0.5;;(4, 15);;(23, 10);1;5119
18;0.5;;(4, 15);;(23, 10);1;5120
18;0.5;;(4, 15);;(23, 10);1;5121
18;0.5;;(4, 15);;(23, 10);1;5122
18;0.5;;(4, 15);;(23, 10);1;5123
18;0.5;;(4, 15);;(23, 10);1;5124
18;0.5;;(4, 15);;(23, 10);1;5125
18;0.5;;(4, 15);;(23, 10);1;5126
18;0.5;;(4, 15);;(23, 10);1;5127
18;0.5;;(4, 15);;(23, 10);1;5128
18;0.5;;(4, 15);;(23, 10);1;5129
18;0.5;;(4, 15);;(23, 10);1;5130
18;0.5;;(4, 15);;(23, 10);1;5131
18;0.5;;(4, 15);;(23, 10);1;5132
18;0.5;;(4, 15);;(23, 10);1;5133
18;0.5;;(4, 15);;(23, 10);1;5134
18;0.5;;(4, 15);;(23, 10);1;5135
18;0.5;;(4, 15);;(23, 10);1;5136
18;0.5;;(4, 15);;(23, 10);1;5137
18;0.5;;(4, 15);;(23, 10);1;5138
18;0.5;;(4, 15);;(23, 10);1;5139
18;0.5;;(4, 15);;(23, 10);1;5140
18;0.5;;(4, 15);;(23, 10);1;5141
18;0.5;;(4, 15);;(23, 10);1;5142
18;0.5;;(4, 15);;(23, 10);1;5143
18;0.5;;(4, 15);Drop;(23, 10);1;5144
18;0.5;;(4, 15);;(23, 10);1;5145
18;0.5;;(4, 15);;(23, 10);1;5146
18;0.5;;(4, 15);;(23, 10);1;5147
18;0.5;;(4, 15);MoveWest;(22, 10);1;5148
18;0.5;;(4, 15);;(22, 10);1;5149
18;0.5;;(4, 15);;(22, 10);1;5150
18;0.5;;(4, 15);MoveWest;(21, 10);1;5151
18;0.5;;(4, 15);;(21, 10);1;5152
