score;completeness;rescuebot_action;rescuebot_location;hxybot_action;hxybot_location;world_nr;tick_nr
0;0.0;;(10, 3);;(10, 3);1;948
0;0.0;;(10, 3);;(10, 3);1;949
0;0.0;;(10, 3);;(10, 3);1;950
0;0.0;;(10, 3);;(10, 3);1;951
0;0.0;;(10, 3);;(10, 3);1;952
0;0.0;;(10, 3);;(10, 3);1;953
0;0.0;;(10, 3);;(10, 3);1;954
0;0.0;;(10, 3);;(10, 3);1;955
0;0.0;;(10, 3);;(10, 3);1;956
0;0.0;;(10, 3);;(10, 3);1;957
0;0.0;;(10, 3);;(10, 3);1;958
0;0.0;;(10, 3);;(10, 3);1;959
0;0.0;;(10, 3);;(10, 3);1;960
0;0.0;;(10, 3);;(10, 3);1;961
0;0.0;;(10, 3);;(10, 3);1;962
0;0.0;;(10, 3);;(10, 3);1;963
0;0.0;;(10, 3);;(10, 3);1;964
0;0.0;;(10, 3);;(10, 3);1;965
0;0.0;;(10, 3);;(10, 3);1;966
0;0.0;;(10, 3);;(10, 3);1;967
0;0.0;;(10, 3);;(10, 3);1;968
0;0.0;;(10, 3);;(10, 3);1;969
0;0.0;;(10, 3);;(10, 3);1;970
0;0.0;;(10, 3);;(10, 3);1;971
0;0.0;;(10, 3);;(10, 3);1;972
0;0.0;;(10, 3);;(10, 3);1;973
0;0.0;;(10, 3);;(10, 3);1;974
0;0.0;;(10, 3);;(10, 3);1;975
0;0.0;;(10, 3);;(10, 3);1;976
0;0.0;;(10, 3);;(10, 3);1;977
0;0.0;;(10, 3);;(10, 3);1;978
0;0.0;;(10, 3);;(10, 3);1;979
0;0.0;;(10, 3);;(10, 3);1;980
0;0.0;;(10, 3);;(10, 3);1;981
0;0.0;;(10, 3);;(10, 3);1;982
0;0.0;;(10, 3);;(10, 3);1;983
0;0.0;;(10, 3);;(10, 3);1;984
0;0.0;;(10, 3);;(10, 3);1;985
0;0.0;;(10, 3);;(10, 3);1;986
0;0.0;;(10, 3);;(10, 3);1;987
0;0.0;;(10, 3);;(10, 3);1;988
0;0.0;;(10, 3);;(10, 3);1;989
0;0.0;;(10, 3);;(10, 3);1;990
0;0.0;;(10, 3);;(10, 3);1;991
0;0.0;;(10, 3);;(10, 3);1;992
0;0.0;;(10, 3);;(10, 3);1;993
0;0.0;;(10, 3);;(10, 3);1;994
0;0.0;;(10, 3);;(10, 3);1;995
0;0.0;;(10, 3);;(10, 3);1;996
0;0.0;;(10, 3);;(10, 3);1;997
0;0.0;;(10, 3);;(10, 3);1;998
0;0.0;;(10, 3);;(10, 3);1;999
0;0.0;;(10, 3);;(10, 3);1;1000
0;0.0;;(10, 3);;(10, 3);1;1001
0;0.0;;(10, 3);;(10, 3);1;1002
0;0.0;;(10, 3);;(10, 3);1;1003
0;0.0;;(10, 3);;(10, 3);1;1004
0;0.0;;(10, 3);;(10, 3);1;1005
0;0.0;;(10, 3);;(10, 3);1;1006
0;0.0;;(10, 3);;(10, 3);1;1007
0;0.0;;(10, 3);;(10, 3);1;1008
0;0.0;;(10, 3);;(10, 3);1;1009
0;0.0;;(10, 3);;(10, 3);1;1010
0;0.0;;(10, 3);;(10, 3);1;1011
0;0.0;;(10, 3);;(10, 3);1;1012
0;0.0;;(10, 3);;(10, 3);1;1013
0;0.0;;(10, 3);;(10, 3);1;1014
0;0.0;;(10, 3);;(10, 3);1;1015
0;0.0;;(10, 3);;(10, 3);1;1016
0;0.0;;(10, 3);;(10, 3);1;1017
0;0.0;;(10, 3);;(10, 3);1;1018
0;0.0;;(10, 3);CarryObjectTogether;(10, 3);1;1019
0;0.0;;(10, 3);;(10, 3);1;1020
0;0.0;;(10, 3);;(10, 3);1;1021
0;0.0;;(10, 3);;(10, 3);1;1022
0;0.0;;(10, 3);;(10, 3);1;1023
0;0.0;;(10, 3);;(10, 3);1;1024
0;0.0;;(10, 3);;(10, 3);1;1025
0;0.0;;(10, 3);;(10, 3);1;1026
0;0.0;;(10, 3);;(10, 3);1;1027
0;0.0;;(10, 3);MoveWest;(9, 3);1;1028
0;0.0;;(10, 3);;(9, 3);1;1029
0;0.0;;(10, 3);;(9, 3);1;1030
0;0.0;;(10, 3);;(9, 3);1;1031
0;0.0;;(10, 3);MoveSouth;(9, 4);1;1032
0;0.0;;(10, 3);;(9, 4);1;1033
0;0.0;;(10, 3);;(9, 4);1;1034
0;0.0;;(10, 3);;(9, 4);1;1035
0;0.0;;(10, 3);MoveSouth;(9, 5);1;1036
0;0.0;;(10, 3);;(9, 5);1;1037
0;0.0;;(10, 3);;(9, 5);1;1038
0;0.0;;(10, 3);;(9, 5);1;1039
0;0.0;;(10, 3);MoveEast;(10, 5);1;1040
0;0.0;;(10, 3);;(10, 5);1;1041
0;0.0;;(10, 3);MoveEast;(10, 5);1;1042
0;0.0;;(10, 3);MoveEast;(10, 5);1;1043
0;0.0;;(10, 3);MoveEast;(10, 5);1;1044
0;0.0;;(10, 3);MoveEast;(10, 5);1;1045
0;0.0;;(10, 3);MoveEast;(10, 5);1;1046
0;0.0;;(10, 3);MoveEast;(11, 5);1;1047
0;0.0;;(10, 3);MoveEast;(12, 5);1;1048
0;0.0;;(10, 3);;(12, 5);1;1049
0;0.0;;(10, 3);MoveEast;(13, 5);1;1050
0;0.0;;(10, 3);;(13, 5);1;1051
0;0.0;;(10, 3);MoveEast;(14, 5);1;1052
0;0.0;;(10, 3);;(14, 5);1;1053
0;0.0;;(10, 3);MoveEast;(15, 5);1;1054
0;0.0;;(10, 3);;(15, 5);1;1055
0;0.0;;(10, 3);MoveEast;(16, 5);1;1056
0;0.0;;(10, 3);;(16, 5);1;1057
0;0.0;;(10, 3);MoveEast;(17, 5);1;1058
0;0.0;;(10, 3);;(17, 5);1;1059
0;0.0;;(10, 3);MoveEast;(18, 5);1;1060
0;0.0;;(10, 3);MoveEast;(19, 5);1;1061
0;0.0;;(10, 3);;(19, 5);1;1062
0;0.0;;(10, 3);MoveEast;(19, 5);1;1063
0;0.0;;(10, 3);MoveEast;(19, 5);1;1064
0;0.0;;(10, 3);MoveEast;(19, 5);1;1065
0;0.0;;(10, 3);MoveEast;(19, 5);1;1066
0;0.0;;(10, 3);MoveEast;(19, 5);1;1067
0;0.0;;(10, 3);MoveEast;(20, 5);1;1068
0;0.0;;(10, 3);MoveEast;(20, 5);1;1069
0;0.0;;(10, 3);MoveEast;(20, 5);1;1070
0;0.0;;(10, 3);MoveEast;(20, 5);1;1071
0;0.0;;(10, 3);MoveEast;(20, 5);1;1072
0;0.0;;(10, 3);MoveEast;(20, 5);1;1073
0;0.0;;(10, 3);MoveEast;(21, 5);1;1074
0;0.0;;(10, 3);MoveEast;(22, 5);1;1075
0;0.0;;(10, 3);;(22, 5);1;1076
0;0.0;;(10, 3);MoveEast;(22, 5);1;1077
0;0.0;;(10, 3);MoveEast;(22, 5);1;1078
0;0.0;;(10, 3);MoveEast;(22, 5);1;1079
0;0.0;;(10, 3);MoveEast;(22, 5);1;1080
0;0.0;;(10, 3);MoveEast;(22, 5);1;1081
0;0.0;;(10, 3);MoveEast;(23, 5);1;1082
0;0.0;;(10, 3);;(23, 5);1;1083
0;0.0;;(10, 3);;(23, 5);1;1084
0;0.0;;(10, 3);;(23, 5);1;1085
0;0.0;;(10, 3);MoveSouth;(23, 5);1;1086
0;0.0;;(10, 3);MoveSouth;(23, 5);1;1087
0;0.0;;(10, 3);MoveSouth;(23, 5);1;1088
0;0.0;;(10, 3);MoveSouth;(23, 5);1;1089
0;0.0;;(10, 3);MoveSouth;(23, 5);1;1090
0;0.0;;(10, 3);MoveSouth;(23, 6);1;1091
0;0.0;;(10, 3);MoveSouth;(23, 7);1;1092
0;0.0;;(10, 3);;(23, 7);1;1093
0;0.0;;(10, 3);;(23, 7);1;1094
0;0.0;;(10, 3);;(23, 7);1;1095
0;0.0;;(10, 3);;(23, 7);1;1096
0;0.0;;(10, 3);;(23, 7);1;1097
0;0.0;;(10, 3);;(23, 7);1;1098
0;0.0;;(10, 3);MoveSouth;(23, 8);1;1099
0;0.0;;(10, 3);;(23, 8);1;1100
0;0.0;;(10, 3);;(23, 8);1;1101
0;0.0;;(10, 3);;(23, 8);1;1102
0;0.0;;(10, 3);;(23, 8);1;1103
0;0.0;;(10, 3);;(23, 8);1;1104
0;0.0;;(10, 3);;(23, 8);1;1105
0;0.0;;(10, 3);;(23, 8);1;1106
0;0.0;;(10, 3);;(23, 8);1;1107
0;0.0;;(10, 3);;(23, 8);1;1108
0;0.0;;(10, 3);;(23, 8);1;1109
0;0.0;;(10, 3);;(23, 8);1;1110
0;0.0;;(10, 3);;(23, 8);1;1111
0;0.0;;(10, 3);;(23, 8);1;1112
0;0.0;;(10, 3);;(23, 8);1;1113
0;0.0;;(10, 3);;(23, 8);1;1114
6;0.125;;(23, 8);DropObjectTogether;(23, 8);1;1115
6;0.125;MoveWest;(23, 8);;(23, 8);1;1116
6;0.125;MoveWest;(23, 8);;(23, 8);1;1117
6;0.125;MoveWest;(23, 8);;(23, 8);1;1118
6;0.125;MoveWest;(23, 8);;(23, 8);1;1119
6;0.125;MoveWest;(23, 8);;(23, 8);1;1120
6;0.125;MoveWest;(23, 8);;(23, 8);1;1121
6;0.125;MoveWest;(23, 8);;(23, 8);1;1122
6;0.125;MoveWest;(23, 8);;(23, 8);1;1123
6;0.125;MoveWest;(22, 8);;(23, 8);1;1124
6;0.125;MoveWest;(22, 8);MoveNorth;(23, 7);1;1125
6;0.125;MoveWest;(22, 8);;(23, 7);1;1126
6;0.125;MoveWest;(22, 8);;(23, 7);1;1127
6;0.125;MoveWest;(22, 8);;(23, 7);1;1128
6;0.125;MoveWest;(22, 8);;(23, 7);1;1129
6;0.125;MoveWest;(22, 8);;(23, 7);1;1130
6;0.125;MoveWest;(22, 8);;(23, 7);1;1131
6;0.125;MoveWest;(22, 8);;(23, 7);1;1132
6;0.125;MoveWest;(21, 8);;(23, 7);1;1133
6;0.125;MoveWest;(21, 8);;(23, 7);1;1134
6;0.125;MoveWest;(21, 8);;(23, 7);1;1135
6;0.125;MoveWest;(21, 8);;(23, 7);1;1136
6;0.125;MoveWest;(21, 8);;(23, 7);1;1137
6;0.125;MoveWest;(21, 8);;(23, 7);1;1138
6;0.125;MoveWest;(21, 8);;(23, 7);1;1139
6;0.125;MoveWest;(21, 8);;(23, 7);1;1140
6;0.125;MoveWest;(21, 8);;(23, 7);1;1141
6;0.125;MoveWest;(20, 8);;(23, 7);1;1142
6;0.125;MoveWest;(20, 8);;(23, 7);1;1143
6;0.125;MoveWest;(20, 8);;(23, 7);1;1144
6;0.125;MoveWest;(20, 8);;(23, 7);1;1145
6;0.125;MoveWest;(20, 8);;(23, 7);1;1146
6;0.125;MoveWest;(20, 8);;(23, 7);1;1147
6;0.125;MoveWest;(20, 8);;(23, 7);1;1148
6;0.125;MoveWest;(20, 8);;(23, 7);1;1149
6;0.125;MoveWest;(20, 8);;(23, 7);1;1150
6;0.125;MoveWest;(19, 8);;(23, 7);1;1151
6;0.125;MoveNorthWest;(19, 8);;(23, 7);1;1152
6;0.125;MoveNorthWest;(19, 8);;(23, 7);1;1153
6;0.125;MoveNorthWest;(19, 8);;(23, 7);1;1154
6;0.125;MoveNorthWest;(19, 8);;(23, 7);1;1155
6;0.125;MoveNorthWest;(19, 8);;(23, 7);1;1156
6;0.125;MoveNorthWest;(19, 8);;(23, 7);1;1157
6;0.125;MoveNorthWest;(19, 8);;(23, 7);1;1158
6;0.125;MoveNorthWest;(19, 8);;(23, 7);1;1159
6;0.125;MoveNorthWest;(19, 8);;(23, 7);1;1160
6;0.125;MoveNorthWest;(19, 8);;(23, 7);1;1161
6;0.125;MoveNorthWest;(19, 8);;(23, 7);1;1162
6;0.125;MoveNorthWest;(19, 8);;(23, 7);1;1163
6;0.125;MoveNorthWest;(19, 8);;(23, 7);1;1164
6;0.125;MoveNorthWest;(18, 7);;(23, 7);1;1165
6;0.125;MoveNorthWest;(18, 7);;(23, 7);1;1166
6;0.125;MoveNorthWest;(18, 7);;(23, 7);1;1167
6;0.125;MoveNorthWest;(18, 7);;(23, 7);1;1168
6;0.125;MoveNorthWest;(18, 7);;(23, 7);1;1169
6;0.125;MoveNorthWest;(18, 7);;(23, 7);1;1170
6;0.125;MoveNorthWest;(18, 7);;(23, 7);1;1171
6;0.125;MoveNorthWest;(18, 7);;(23, 7);1;1172
6;0.125;MoveNorthWest;(18, 7);;(23, 7);1;1173
6;0.125;MoveNorthWest;(17, 6);;(23, 7);1;1174
6;0.125;MoveWest;(17, 6);;(23, 7);1;1175
6;0.125;MoveWest;(17, 6);;(23, 7);1;1176
6;0.125;MoveWest;(17, 6);;(23, 7);1;1177
6;0.125;MoveWest;(17, 6);;(23, 7);1;1178
6;0.125;MoveWest;(17, 6);;(23, 7);1;1179
6;0.125;MoveWest;(17, 6);;(23, 7);1;1180
6;0.125;MoveWest;(17, 6);;(23, 7);1;1181
6;0.125;MoveWest;(17, 6);;(23, 7);1;1182
6;0.125;MoveWest;(16, 6);;(23, 7);1;1183
6;0.125;MoveWest;(16, 6);;(23, 7);1;1184
6;0.125;MoveWest;(16, 6);;(23, 7);1;1185
6;0.125;MoveWest;(16, 6);;(23, 7);1;1186
6;0.125;MoveWest;(16, 6);;(23, 7);1;1187
6;0.125;MoveWest;(16, 6);;(23, 7);1;1188
6;0.125;MoveWest;(16, 6);;(23, 7);1;1189
6;0.125;MoveWest;(16, 6);;(23, 7);1;1190
6;0.125;MoveWest;(16, 6);;(23, 7);1;1191
6;0.125;MoveWest;(15, 6);;(23, 7);1;1192
6;0.125;MoveWest;(15, 6);;(23, 7);1;1193
6;0.125;MoveWest;(15, 6);;(23, 7);1;1194
6;0.125;MoveWest;(15, 6);;(23, 7);1;1195
6;0.125;MoveWest;(15, 6);;(23, 7);1;1196
6;0.125;MoveWest;(15, 6);;(23, 7);1;1197
6;0.125;MoveWest;(15, 6);;(23, 7);1;1198
6;0.125;MoveWest;(15, 6);;(23, 7);1;1199
6;0.125;MoveWest;(15, 6);;(23, 7);1;1200
6;0.125;MoveWest;(14, 6);;(23, 7);1;1201
6;0.125;MoveWest;(14, 6);;(23, 7);1;1202
6;0.125;MoveWest;(14, 6);;(23, 7);1;1203
6;0.125;MoveWest;(14, 6);;(23, 7);1;1204
6;0.125;MoveWest;(14, 6);;(23, 7);1;1205
6;0.125;MoveWest;(14, 6);;(23, 7);1;1206
6;0.125;MoveWest;(14, 6);;(23, 7);1;1207
6;0.125;MoveWest;(14, 6);;(23, 7);1;1208
6;0.125;MoveWest;(14, 6);;(23, 7);1;1209
6;0.125;MoveWest;(13, 6);;(23, 7);1;1210
6;0.125;MoveWest;(13, 6);;(23, 7);1;1211
6;0.125;MoveWest;(13, 6);;(23, 7);1;1212
6;0.125;MoveWest;(13, 6);;(23, 7);1;1213
6;0.125;MoveWest;(13, 6);;(23, 7);1;1214
6;0.125;MoveWest;(13, 6);;(23, 7);1;1215
6;0.125;MoveWest;(13, 6);;(23, 7);1;1216
6;0.125;MoveWest;(13, 6);;(23, 7);1;1217
6;0.125;MoveWest;(13, 6);;(23, 7);1;1218
6;0.125;MoveWest;(12, 6);;(23, 7);1;1219
6;0.125;MoveWest;(12, 6);;(23, 7);1;1220
6;0.125;MoveWest;(12, 6);;(23, 7);1;1221
6;0.125;MoveWest;(12, 6);;(23, 7);1;1222
6;0.125;MoveWest;(12, 6);;(23, 7);1;1223
6;0.125;MoveWest;(12, 6);;(23, 7);1;1224
6;0.125;MoveWest;(12, 6);;(23, 7);1;1225
6;0.125;MoveWest;(12, 6);;(23, 7);1;1226
6;0.125;MoveWest;(12, 6);;(23, 7);1;1227
6;0.125;MoveWest;(12, 6);;(23, 7);1;1228
6;0.125;MoveWest;(12, 6);;(23, 7);1;1229
6;0.125;MoveWest;(12, 6);;(23, 7);1;1230
6;0.125;MoveWest;(12, 6);;(23, 7);1;1231
6;0.125;MoveWest;(12, 6);;(23, 7);1;1232
6;0.125;MoveWest;(11, 6);;(23, 7);1;1233
6;0.125;MoveWest;(11, 6);;(23, 7);1;1234
6;0.125;MoveWest;(11, 6);;(23, 7);1;1235
6;0.125;MoveWest;(11, 6);;(23, 7);1;1236
6;0.125;MoveWest;(11, 6);;(23, 7);1;1237
6;0.125;MoveWest;(11, 6);;(23, 7);1;1238
6;0.125;MoveWest;(11, 6);;(23, 7);1;1239
6;0.125;MoveWest;(11, 6);;(23, 7);1;1240
6;0.125;MoveWest;(11, 6);;(23, 7);1;1241
6;0.125;MoveWest;(11, 6);;(23, 7);1;1242
6;0.125;MoveWest;(11, 6);;(23, 7);1;1243
6;0.125;MoveWest;(11, 6);;(23, 7);1;1244
6;0.125;MoveWest;(11, 6);;(23, 7);1;1245
6;0.125;MoveWest;(11, 6);;(23, 7);1;1246
6;0.125;MoveWest;(10, 6);;(23, 7);1;1247
6;0.125;MoveWest;(10, 6);;(23, 7);1;1248
6;0.125;MoveWest;(10, 6);;(23, 7);1;1249
6;0.125;MoveWest;(10, 6);;(23, 7);1;1250
6;0.125;MoveWest;(10, 6);;(23, 7);1;1251
6;0.125;MoveWest;(10, 6);;(23, 7);1;1252
6;0.125;MoveWest;(10, 6);;(23, 7);1;1253
6;0.125;MoveWest;(10, 6);;(23, 7);1;1254
6;0.125;MoveWest;(10, 6);;(23, 7);1;1255
6;0.125;MoveWest;(10, 6);;(23, 7);1;1256
6;0.125;MoveWest;(10, 6);;(23, 7);1;1257
6;0.125;MoveWest;(10, 6);;(23, 7);1;1258
6;0.125;MoveWest;(10, 6);;(23, 7);1;1259
6;0.125;MoveWest;(10, 6);;(23, 7);1;1260
6;0.125;MoveWest;(9, 6);;(23, 7);1;1261
6;0.125;;(9, 6);;(23, 7);1;1262
6;0.125;;(9, 6);;(23, 7);1;1263
6;0.125;;(9, 6);;(23, 7);1;1264
6;0.125;;(9, 6);;(23, 7);1;1265
6;0.125;;(9, 6);;(23, 7);1;1266
6;0.125;;(9, 6);;(23, 7);1;1267
6;0.125;;(9, 6);;(23, 7);1;1268
6;0.125;;(9, 6);;(23, 7);1;1269
6;0.125;;(9, 6);;(23, 7);1;1270
6;0.125;;(9, 6);;(23, 7);1;1271
6;0.125;;(9, 6);;(23, 7);1;1272
6;0.125;;(9, 6);;(23, 7);1;1273
6;0.125;;(9, 6);;(23, 7);1;1274
6;0.125;;(9, 6);;(23, 7);1;1275
6;0.125;;(9, 6);;(23, 7);1;1276
6;0.125;;(9, 6);;(23, 7);1;1277
6;0.125;;(9, 6);;(23, 7);1;1278
6;0.125;;(9, 6);;(23, 7);1;1279
6;0.125;;(9, 6);;(23, 7);1;1280
6;0.125;;(9, 6);;(23, 7);1;1281
6;0.125;;(9, 6);;(23, 7);1;1282
6;0.125;;(9, 6);;(23, 7);1;1283
6;0.125;;(9, 6);;(23, 7);1;1284
6;0.125;;(9, 6);;(23, 7);1;1285
6;0.125;;(9, 6);;(23, 7);1;1286
6;0.125;;(9, 6);;(23, 7);1;1287
6;0.125;;(9, 6);;(23, 7);1;1288
6;0.125;;(9, 6);;(23, 7);1;1289
6;0.125;;(9, 6);;(23, 7);1;1290
6;0.125;;(9, 6);;(23, 7);1;1291
6;0.125;;(9, 6);;(23, 7);1;1292
6;0.125;;(9, 6);;(23, 7);1;1293
6;0.125;;(9, 6);;(23, 7);1;1294
6;0.125;;(9, 6);;(23, 7);1;1295
6;0.125;;(9, 6);;(23, 7);1;1296
6;0.125;;(9, 6);;(23, 7);1;1297
6;0.125;;(9, 6);;(23, 7);1;1298
6;0.125;;(9, 6);;(23, 7);1;1299
6;0.125;;(9, 6);;(23, 7);1;1300
6;0.125;;(9, 6);;(23, 7);1;1301
6;0.125;;(9, 6);;(23, 7);1;1302
6;0.125;;(9, 6);;(23, 7);1;1303
6;0.125;;(9, 6);;(23, 7);1;1304
6;0.125;;(9, 6);;(23, 7);1;1305
6;0.125;;(9, 6);;(23, 7);1;1306
6;0.125;;(9, 6);;(23, 7);1;1307
6;0.125;;(9, 6);;(23, 7);1;1308
6;0.125;;(9, 6);;(23, 7);1;1309
6;0.125;;(9, 6);;(23, 7);1;1310
6;0.125;;(9, 6);;(23, 7);1;1311
6;0.125;;(9, 6);;(23, 7);1;1312
6;0.125;;(9, 6);;(23, 7);1;1313
6;0.125;;(9, 6);;(23, 7);1;1314
6;0.125;;(9, 6);;(23, 7);1;1315
6;0.125;;(9, 6);;(23, 7);1;1316
6;0.125;;(9, 6);;(23, 7);1;1317
6;0.125;;(9, 6);;(23, 7);1;1318
6;0.125;;(9, 6);;(23, 7);1;1319
6;0.125;;(9, 6);;(23, 7);1;1320
6;0.125;;(9, 6);;(23, 7);1;1321
6;0.125;;(9, 6);;(23, 7);1;1322
6;0.125;;(9, 6);;(23, 7);1;1323
6;0.125;;(9, 6);;(23, 7);1;1324
6;0.125;;(9, 6);;(23, 7);1;1325
6;0.125;;(9, 6);;(23, 7);1;1326
6;0.125;;(9, 6);;(23, 7);1;1327
6;0.125;;(9, 6);;(23, 7);1;1328
6;0.125;;(9, 6);;(23, 7);1;1329
6;0.125;;(9, 6);;(23, 7);1;1330
6;0.125;;(9, 6);;(23, 7);1;1331
6;0.125;;(9, 6);;(23, 7);1;1332
6;0.125;;(9, 6);;(23, 7);1;1333
6;0.125;;(9, 6);;(23, 7);1;1334
6;0.125;;(9, 6);;(23, 7);1;1335
6;0.125;;(9, 6);;(23, 7);1;1336
6;0.125;;(9, 6);;(23, 7);1;1337
6;0.125;;(9, 6);;(23, 7);1;1338
6;0.125;;(9, 6);;(23, 7);1;1339
6;0.125;;(9, 6);;(23, 7);1;1340
6;0.125;;(9, 6);;(23, 7);1;1341
6;0.125;;(9, 6);;(23, 7);1;1342
6;0.125;;(9, 6);;(23, 7);1;1343
6;0.125;;(9, 6);;(23, 7);1;1344
6;0.125;;(9, 6);;(23, 7);1;1345
6;0.125;;(9, 6);;(23, 7);1;1346
6;0.125;;(9, 6);;(23, 7);1;1347
6;0.125;;(9, 6);;(23, 7);1;1348
6;0.125;;(9, 6);;(23, 7);1;1349
6;0.125;;(9, 6);;(23, 7);1;1350
6;0.125;;(9, 6);;(23, 7);1;1351
6;0.125;;(9, 6);;(23, 7);1;1352
6;0.125;;(9, 6);;(23, 7);1;1353
6;0.125;;(9, 6);;(23, 7);1;1354
6;0.125;;(9, 6);;(23, 7);1;1355
6;0.125;;(9, 6);;(23, 7);1;1356
6;0.125;;(9, 6);;(23, 7);1;1357
6;0.125;;(9, 6);;(23, 7);1;1358
6;0.125;;(9, 6);;(23, 7);1;1359
6;0.125;;(9, 6);;(23, 7);1;1360
6;0.125;;(9, 6);;(23, 7);1;1361
6;0.125;;(9, 6);;(23, 7);1;1362
6;0.125;;(9, 6);;(23, 7);1;1363
6;0.125;;(9, 6);;(23, 7);1;1364
6;0.125;;(9, 6);;(23, 7);1;1365
6;0.125;;(9, 6);;(23, 7);1;1366
6;0.125;;(9, 6);;(23, 7);1;1367
6;0.125;;(9, 6);;(23, 7);1;1368
6;0.125;;(9, 6);;(23, 7);1;1369
6;0.125;;(9, 6);;(23, 7);1;1370
6;0.125;;(9, 6);;(23, 7);1;1371
6;0.125;;(9, 6);;(23, 7);1;1372
6;0.125;;(9, 6);;(23, 7);1;1373
6;0.125;;(9, 6);;(23, 7);1;1374
6;0.125;;(9, 6);;(23, 7);1;1375
6;0.125;;(9, 6);;(23, 7);1;1376
6;0.125;;(9, 6);;(23, 7);1;1377
6;0.125;;(9, 6);;(23, 7);1;1378
6;0.125;;(9, 6);;(23, 7);1;1379
6;0.125;;(9, 6);;(23, 7);1;1380
6;0.125;;(9, 6);;(23, 7);1;1381
6;0.125;;(9, 6);;(23, 7);1;1382
6;0.125;;(9, 6);;(23, 7);1;1383
6;0.125;;(9, 6);;(23, 7);1;1384
6;0.125;;(9, 6);;(23, 7);1;1385
6;0.125;;(9, 6);;(23, 7);1;1386
6;0.125;;(9, 6);;(23, 7);1;1387
6;0.125;;(9, 6);;(23, 7);1;1388
6;0.125;;(9, 6);;(23, 7);1;1389
6;0.125;;(9, 6);;(23, 7);1;1390
6;0.125;;(9, 6);;(23, 7);1;1391
6;0.125;;(9, 6);;(23, 7);1;1392
6;0.125;;(9, 6);;(23, 7);1;1393
6;0.125;;(9, 6);;(23, 7);1;1394
6;0.125;;(9, 6);;(23, 7);1;1395
6;0.125;;(9, 6);;(23, 7);1;1396
6;0.125;;(9, 6);;(23, 7);1;1397
6;0.125;;(9, 6);;(23, 7);1;1398
6;0.125;;(9, 6);;(23, 7);1;1399
6;0.125;;(9, 6);;(23, 7);1;1400
6;0.125;;(9, 6);;(23, 7);1;1401
6;0.125;;(9, 6);;(23, 7);1;1402
6;0.125;;(9, 6);;(23, 7);1;1403
6;0.125;;(9, 6);;(23, 7);1;1404
6;0.125;;(9, 6);;(23, 7);1;1405
6;0.125;;(9, 6);;(23, 7);1;1406
6;0.125;;(9, 6);;(23, 7);1;1407
6;0.125;;(9, 6);;(23, 7);1;1408
6;0.125;;(9, 6);MoveNorth;(23, 6);1;1409
6;0.125;;(9, 6);;(23, 6);1;1410
6;0.125;;(9, 6);;(23, 6);1;1411
6;0.125;;(9, 6);;(23, 6);1;1412
6;0.125;;(9, 6);;(23, 6);1;1413
6;0.125;;(9, 6);MoveWest;(22, 6);1;1414
6;0.125;;(9, 6);;(22, 6);1;1415
6;0.125;;(9, 6);;(22, 6);1;1416
6;0.125;;(9, 6);MoveWest;(21, 6);1;1417
6;0.125;;(9, 6);;(21, 6);1;1418
6;0.125;;(9, 6);MoveWest;(20, 6);1;1419
6;0.125;;(9, 6);;(20, 6);1;1420
6;0.125;;(9, 6);MoveWest;(19, 6);1;1421
6;0.125;;(9, 6);;(19, 6);1;1422
6;0.125;;(9, 6);MoveWest;(19, 6);1;1423
6;0.125;;(9, 6);MoveWest;(19, 6);1;1424
6;0.125;;(9, 6);MoveWest;(19, 6);1;1425
6;0.125;;(9, 6);MoveWest;(19, 6);1;1426
6;0.125;;(9, 6);MoveWest;(19, 6);1;1427
6;0.125;;(9, 6);MoveWest;(18, 6);1;1428
6;0.125;;(9, 6);MoveWest;(17, 6);1;1429
6;0.125;;(9, 6);MoveWest;(16, 6);1;1430
6;0.125;;(9, 6);;(16, 6);1;1431
6;0.125;;(9, 6);MoveWest;(15, 6);1;1432
6;0.125;;(9, 6);;(15, 6);1;1433
6;0.125;;(9, 6);;(15, 6);1;1434
6;0.125;;(9, 6);MoveWest;(14, 6);1;1435
6;0.125;;(9, 6);;(14, 6);1;1436
6;0.125;;(9, 6);MoveWest;(13, 6);1;1437
6;0.125;;(9, 6);;(13, 6);1;1438
6;0.125;;(9, 6);MoveWest;(12, 6);1;1439
6;0.125;;(9, 6);;(12, 6);1;1440
6;0.125;;(9, 6);MoveWest;(12, 6);1;1441
6;0.125;;(9, 6);MoveWest;(12, 6);1;1442
6;0.125;;(9, 6);MoveWest;(12, 6);1;1443
6;0.125;;(9, 6);MoveWest;(12, 6);1;1444
6;0.125;;(9, 6);MoveWest;(12, 6);1;1445
6;0.125;;(9, 6);MoveWest;(11, 6);1;1446
6;0.125;;(9, 6);MoveWest;(11, 6);1;1447
6;0.125;;(9, 6);MoveWest;(11, 6);1;1448
6;0.125;;(9, 6);MoveWest;(11, 6);1;1449
6;0.125;;(9, 6);MoveWest;(11, 6);1;1450
6;0.125;;(9, 6);MoveWest;(11, 6);1;1451
6;0.125;;(9, 6);MoveWest;(10, 6);1;1452
6;0.125;;(9, 6);MoveWest;(10, 6);1;1453
6;0.125;;(9, 6);MoveWest;(10, 6);1;1454
6;0.125;;(9, 6);MoveWest;(10, 6);1;1455
6;0.125;;(9, 6);MoveWest;(10, 6);1;1456
6;0.125;;(9, 6);MoveWest;(10, 6);1;1457
